,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2021-09-22 01:02,3344770.87174911,2209284.96296711,5302205.92949128,825091.19126901,894472.35359385,2323117.57410623,729907.76836376,891049.62548251,767239.95560509,623752.69416937,553952.8269473,590279.30124013,0.0,0.0,0.0,0.0,0.0,185439.24103707,24534.01901213,45922.2646924,43399.93000109,37950.71527885,40070.25638017,63753.46444381,0.0,0.0,0.0,0.0,0.0,53368.97966285,47160.48937163,55361.86428983,83788.95439206,110232.35982487,76813.28051972,114360.03820438,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19610.91005961,8376.4464294,42901.14878102,38293.03089907,26563.22641561,89317.29549969,1517250.29609311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232247.62455225,69353.91067413,395768.43981742,133888.92035181,63603.36537913,68318.38459601,21198229.80723765
2021-09-23 01:02,3356423.6931528,2217313.72790132,5678811.36092042,710700.12238163,897107.46435509,2419229.19442188,619262.18483121,904320.55103146,812359.42675469,579528.26080744,684878.80252434,454880.70779929,0.0,0.0,0.0,0.0,0.0,191737.65299006,18281.5418251,46025.67215899,46214.8895918,35330.09025415,42503.94484726,60981.45194707,0.0,0.0,0.0,0.0,0.0,57315.1497695,43378.38167632,58374.42390115,90912.69900687,100636.30704677,77711.4155993,112914.0449556,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19857.21174475,7737.29444468,46260.00378785,35322.9722864,26197.96173965,32247.95455149,1534688.35453981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234847.87210784,68162.38663059,398898.06939857,130793.15286291,61610.95628627,66774.97631053,21357225.05729726
2021-09-24 01:02,3349988.61032733,2227466.12196806,5651624.66298991,714679.44342554,889715.17220181,2528585.32207962,519939.94079312,903291.84347341,832007.56634268,554577.7948685,694208.63889721,448281.72940876,0.0,0.0,0.0,0.0,0.0,191845.0892365,18621.95752601,46606.54436308,52235.77264986,28745.19875477,43042.54837139,63090.87730748,0.0,0.0,0.0,0.0,0.0,63470.15733126,37612.23300407,59268.69897338,90032.4706578,101012.02034355,76982.39014829,112934.09744455,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19873.62485699,8746.27854732,49524.02579594,32214.56688445,25271.85219818,31665.50314668,1548113.92325128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235638.42734329,70213.86654513,400203.24827009,124944.02237303,61257.98975895,66336.79366954,21463966.44251308
2021-09-25 01:03,3159653.89556273,2286072.42329376,5594546.34974214,681770.59307331,942660.26088006,2678963.70713096,540717.60735019,892387.86593518,847292.9393109,559950.62742881,752912.22296046,358522.00242722,0.0,0.0,0.0,0.0,0.0,192498.06490986,20976.94938742,43705.23362594,52202.44456205,28677.31137308,44526.11018119,61139.66387941,0.0,0.0,0.0,0.0,0.0,72351.90072985,32374.65312153,57170.37710545,94291.40108557,95525.13482451,86999.10343702,102666.1505508,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20052.50000582,12235.69574787,50028.71030647,32542.21566329,20474.71421031,30974.37297262,1555832.28939579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235387.4837315,75767.92122325,403714.44686572,115284.48679089,61201.19501065,65611.26243064,21526760.85642517
2021-09-26 01:03,3162051.91543341,2294386.94470115,5601587.41175684,693157.85659475,933163.47939552,2678066.49325012,374635.7786612,875411.89555511,838956.41429458,560961.68421357,757160.92298195,345157.46234714,0.0,0.0,0.0,0.0,0.0,192545.68486924,22122.32569245,43913.46256309,51742.86386751,27763.18857084,44622.31664723,59613.8252659,0.0,0.0,0.0,0.0,0.0,72642.25796205,33126.12940872,57078.34755247,95190.09160249,95336.34062421,87275.26953065,101010.0523253,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20055.860458,12447.27737818,52251.97415704,31056.04942437,19890.66063265,31844.15196021,1559761.89063106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235961.39657792,98578.73432277,389495.25142343,106480.70912283,82727.07255884,45700.54238103,21795929.23930396
2021-09-27 01:05,3090138.95230997,2302867.6119615,5574320.02524343,693675.31147592,933385.95718551,2679244.09448895,401167.77193535,891685.05485025,795078.27761125,565296.44984944,756157.31865551,338968.82654137,0.0,0.0,0.0,0.0,0.0,193102.38780997,24390.27525283,41406.65313659,51462.44306173,28206.64634228,67384.04618678,36920.5750784,0.0,0.0,0.0,0.0,0.0,73036.74526344,33360.65575089,56711.05555475,99712.72782707,92767.64457197,128227.0352912,58239.22475134,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20084.71709462,14064.68662162,51214.09024042,30190.29431713,19140.27411705,32151.70602893,1569670.07321223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221730.4199206,101117.62756908,396622.12943528,89546.21365064,81708.40753584,45794.57941373,21964069.68523127
2021-09-28 01:02,3129116.90318325,2271664.92828471,5589860.76290035,693644.9857464,931894.14767923,2664580.48707635,422069.47559883,875474.98228209,792532.05371174,578028.46439082,747134.38201458,331881.85802013,0.0,0.0,0.0,0.0,0.0,194107.25512838,24373.45296833,40719.48762446,46970.80128215,31218.23180396,64644.42190388,36183.49122114,0.0,0.0,0.0,0.0,0.0,73065.1366346,34792.947766,62564.62723849,89094.60151053,93643.81211008,127560.39581241,57075.52055764,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20561.93163407,13704.79565972,51448.19991589,29470.02910216,18973.2861686,32140.74475499,1580767.08650916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221666.55314514,114938.1803443,380317.65955065,84890.32891609,79679.96742024,44606.33125596,22055073.3597537
2021-09-29 01:03,3225582.75828211,2120956.67405944,5582293.24089118,691879.69068216,927302.21343427,2670735.56811456,450038.08663231,854121.63065848,815423.67179759,555909.29537268,745671.98061693,326998.320541,0.0,0.0,0.0,0.0,0.0,194122.74411094,25393.17407247,40001.17186732,50146.65564985,29357.42924735,63158.20308734,37968.22551799,0.0,0.0,0.0,0.0,0.0,73334.79315589,34502.33630342,63329.52533058,86807.22041019,93317.21085823,129605.82147459,54915.67961889,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20899.01662435,14165.59375993,51945.14826099,28348.59757559,23286.69244336,27360.79685353,1589266.27713451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223611.59184294,126625.51972527,367737.9503376,88809.76277602,72959.85077063,44211.8097229,22182018.95114732
2021-09-30 01:02,3273144.83918934,2127568.05492745,5552309.6520771,659447.78938607,2666227.44544544,0.0,927952.85551933,0.0,763542.90085332,570936.26558147,720706.42277524,314026.12647784,0.0,0.0,0.0,0.0,193802.64509939,0.0,41529.22722898,0.0,28012.84115149,0.0,64272.99664999,39826.76986963,0.0,0.0,0.0,0.0,0.0,73741.07586337,33859.3403466,63572.60196671,94595.36272693,86299.0685351,129315.376026,53428.85385591,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20945.09448293,0.0,52177.98863523,0.0,27304.12102975,23214.26361855,27474.15309523,1643214.11765018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227613.53514688,0.0,363801.28252555,0.0,73392.69539678,0.0,43681.02450179,22254383.46802041
2021-10-01 01:02,0.0,3124870.44199019,2277304.741203,5419886.29272084,1108285.27262927,2562652.93203149,503994.59762727,878564.44598858,775680.09603157,571356.6507582,0.0,335818.78636677,0.0,0.0,0.0,0.0,0.0,193802.64509939,26867.76770249,41138.43119365,49264.44873286,28789.0127559,63027.85017022,40071.86534795,0.0,0.0,0.0,0.0,0.0,73741.07586337,36342.40069699,61070.96286768,99827.50809305,0.0,80749.96166059,128615.78789819,53652.81550463,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20945.09448293,16504.94278172,50716.71290171,27596.63070123,24253.06060569,0.0,1653489.30599073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227536.2577546,140768.2783875,348571.02369317,82695.10466503,72816.03637355,42684.48767965,22386523.92219091
2021-10-02 01:02,3032208.03980682,2308300.02315818,5431817.56538567,0.0,1097488.42226578,2537779.19233981,519735.18103171,870794.46556059,782758.7335574,577943.03217661,699191.59230843,336337.8694198,0.0,0.0,0.0,0.0,0.0,115267.37490722,28147.52043249,41218.57764883,49479.2281295,24664.52592366,62321.60471754,41826.10719272,0.0,0.0,0.0,0.0,0.0,72996.48742914,32924.30203559,65077.58948835,95436.13520826,88161.3473764,121302.16977659,52797.50879737,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21168.6404237,13531.63800051,50580.85800533,27898.28768273,24479.93058289,56466.54400484,1631923.29415911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227631.31979071,156007.54916847,336126.16851365,77705.3510717,74293.9494243,39427.3104763,22633654.86186899
2021-10-03 01:02,3039143.78781767,2246442.61871597,5395840.96751971,537998.61558342,1059139.38771871,2526951.30716381,542020.72359315,840928.82581406,782634.12650472,605771.48403599,680501.98321777,319587.74791903,0.0,0.0,0.0,0.0,0.0,115505.93740371,27255.15367351,41097.95611487,49393.96277145,25902.31685197,61756.2441542,41111.68358422,0.0,0.0,0.0,0.0,0.0,74154.10820776,32607.87900999,65058.97224179,95299.00757492,88747.78694133,126448.95937315,46151.6295407,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22212.80748602,12804.01937678,50701.93712387,26891.74209055,25827.92314126,64761.90967426,1660655.76320133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229453.72842548,165977.44402454,324182.88807185,74839.8439063,71097.50099054,39858.69655129,22836543.79189502
2021-10-04 01:04,3077512.70803645,2342962.55411264,5386384.81345,607141.24065293,985681.923909,2529660.84995679,566164.11816584,829684.32917885,773049.86791392,607527.48901277,678505.41044258,314832.88224282,0.0,0.0,0.0,0.0,0.0,115488.85115001,28230.8514031,40644.14293354,49278.84387141,25659.90089959,62839.16463931,39708.77979252,0.0,0.0,0.0,0.0,0.0,74627.75853087,32771.5243047,65060.03282657,91932.01914086,90904.54700593,125425.00391569,43808.49212621,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22335.97901387,13211.22102811,50457.82596992,26548.70386464,26344.14946278,64652.64948472,1668439.58023098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239594.251015,170196.70307399,312491.03145326,71560.50507574,73794.67465735,39742.86545783,22870229.39233947
2021-10-05 01:02,3273747.34720395,2331033.43966253,5322317.78975215,593116.69930435,971602.90463151,2545994.30049651,588420.44585462,815422.2351172,761406.83121796,610754.02109975,683205.76459221,344757.73306174,0.0,0.0,0.0,0.0,0.0,116732.19251983,30403.53981847,37966.99441623,48602.55569551,26142.92061379,71664.32805197,30584.43194008,0.0,0.0,0.0,0.0,0.0,84815.21121923,25995.29653825,62534.62105359,92242.76826458,88279.93633573,131238.64296208,37437.59009808,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22454.76505576,16834.23273487,46757.42219813,26685.07509682,26322.47036147,64871.66433117,1684030.6223676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239794.27567167,182743.50387697,298066.91257846,73871.86438386,71516.21666566,41761.00071084,22972413.80514854
2021-10-06 01:02,3401396.64862347,2223079.03447004,5295327.83905895,630312.87335783,936051.99979769,2559356.38188883,631283.17794302,821373.71280869,750186.09357072,608236.2318934,669248.37750194,353450.63471061,0.0,0.0,0.0,0.0,0.0,117074.0701162,31158.53411089,37901.75777219,47789.86009999,26471.00954188,71296.55372759,33547.08572676,0.0,0.0,0.0,0.0,0.0,85615.64043515,26678.25174609,62634.13590332,124779.03471018,69243.42433878,116857.57695759,42374.07847045,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22638.514353,17933.19042887,45918.87938874,26254.36474419,29464.72463926,61817.12814827,1690475.70517493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238190.99752223,189871.08943837,288901.2073744,76355.01756358,67811.39855663,39954.27602082,23017382.62269733
2021-10-07 01:02,3448174.04594932,2155435.19755956,5296776.11438947,619115.00429191,931624.39296854,2585489.65619301,639936.11497425,799871.13914297,749659.25183687,619596.54695297,657547.14577317,353600.3887893,0.0,0.0,0.0,0.0,0.0,117259.37169077,31684.54362594,39099.08448202,46194.82303075,27045.73831768,71063.30102697,33079.32202806,0.0,0.0,0.0,0.0,0.0,85962.56457528,28844.3814373,60655.34089947,125060.3588013,69974.59224031,115479.25288045,43508.5061054,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22540.52069133,18377.40239845,45847.09914415,28486.03665199,27304.62035122,65551.52328008,1693485.06553699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238514.88443259,200822.44532275,276979.57716219,78020.47044833,63434.25558469,40773.62589395,23104897.98873883
2021-10-08 01:02,3422563.32994006,2328987.47404355,5104341.01384725,642961.15449492,933635.64106783,2557036.01606441,761579.5155097,684032.30016927,738991.05846528,618183.76453276,667122.04465938,341095.09533825,0.0,0.0,0.0,0.0,0.0,117438.05314831,31785.5040807,39190.49734969,46270.71612324,26945.16854451,75977.6446572,27904.88521574,0.0,0.0,0.0,0.0,0.0,86052.49238277,29554.42985602,62350.35297867,123787.11691724,69750.60526592,115217.42821099,43119.77939348,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22600.36841446,20301.42278698,43565.09730985,30803.06966212,25286.73673113,68782.13238598,1707177.88172936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239555.01757753,214837.0901703,260676.06103353,76898.15980912,63158.53931145,40958.28147317,23177676.05270855
2021-10-09 01:02,3397039.55692466,2376245.26549118,5003288.42081268,672279.65601813,1387683.56422474,2074323.25627822,779888.74683457,686869.29466234,741361.50712399,609209.10974138,674406.27053552,308269.38193942,0.0,0.0,0.0,0.0,57472.01935255,59968.60142834,32493.30200584,39711.42076659,44974.28262293,28230.06591546,79683.26979285,22884.77780134,0.0,0.0,0.0,0.0,5719.9108739,80382.01829093,30725.02174676,61415.36404886,123701.66439687,69809.63481385,129814.6112533,28951.6244055,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10496.5775856,12114.87506097,20539.01751603,44118.05940982,30070.33081414,26070.24921786,838326.09193345,969734.52999719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32786.48455057,206771.76638961,229089.34129109,249631.49852041,74156.38140706,62246.60618279,14898738.69860916,8413003.30943937
2021-10-10 01:02,3462144.45201609,2363693.01249794,4911623.85545574,673080.40390129,1552924.85337829,1920219.94346338,803757.99606519,685064.02670642,765946.02760263,566344.15163476,678551.78159531,323701.85199433,0.0,0.0,0.0,0.0,75542.88574468,42101.38490356,33103.32207135,39128.60141974,45534.97683498,27960.30070518,76747.89146257,22927.84615174,0.0,0.0,0.0,0.0,17511.76200496,70152.31828839,33498.1704276,58942.08917412,127084.03110291,68832.3487374,125745.55655172,29220.73286468,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13048.82423787,9612.1267237,21054.55688446,43945.96479289,29960.91353507,27194.41676044,1071886.92533395,740977.57662258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79004.19880788,161341.40262731,246724.25152712,232013.48798084,73659.7409673,62923.02878525,16658967.21942806,6711174.20280526
2021-10-11 01:03,3451058.86083832,2416645.01774849,4861790.106859,676208.34022289,1972177.39156859,1539056.32231669,767151.19194985,694705.34022379,755812.00874195,555994.63782736,679127.281103,318340.05355704,0.0,0.0,0.0,0.0,83401.79041867,34352.69151418,33477.63608034,41147.77140936,43927.0445172,27668.07459285,76512.0066882,22577.18756414,0.0,0.0,0.0,0.0,18328.19758494,72146.75153534,31396.63273905,61779.96178328,124253.17219841,69827.3047279,126292.8389877,26723.23384021,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13926.44891767,8736.35501996,23495.7437445,41924.82574344,29624.0432018,27108.73081215,1186714.75741582,640505.1179267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124275.93165855,117839.04124448,261150.86658678,217257.16312801,71742.58159628,62516.63705768,17403223.06056932,6011434.52455989
2021-10-12 01:02,3416141.9408235,2409503.93348863,4819459.39997154,687430.40293585,2065523.01055597,1428466.03033289,798251.02044087,672384.2917163,756682.24462362,566159.93373446,663946.22545481,309796.30123392,0.0,0.0,0.0,0.0,95720.47612838,22045.00027598,33848.75208814,42686.39664057,42940.40588573,27356.19800399,75883.74241551,23252.07502988,0.0,0.0,0.0,0.0,30271.11467232,57630.38815238,32231.2004443,61441.18672649,124765.44642569,73458.21200119,121492.41641175,26484.5311728,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14071.22327107,8599.98348654,24745.66020284,41517.58571841,28795.16988988,27160.34735345,1236466.02520662,655065.59891977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140460.78253462,105597.41872428,267807.4438705,207288.50200328,69517.89959094,62453.90677761,18367481.4151625,5170555.89225147
2021-10-13 01:02,3425034.86130401,2474467.75784521,4774646.95740193,703269.67073172,2071314.66628537,1400850.16412114,804107.63081351,693649.18435927,726606.49689963,570571.85684857,653299.47119424,317068.27670489,0.0,0.0,0.0,0.0,95859.88245798,22944.30400618,34204.03852991,42568.83467323,44461.41941259,24521.46172355,75793.2210617,23699.49091196,0.0,0.0,0.0,0.0,34956.96408799,54040.83804612,34017.66276348,61327.03870458,123612.71844466,74211.72963662,119031.65265843,26418.90350517,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14159.23007367,8514.73183883,26436.1533892,40096.14078143,31249.91669235,25185.09721967,1265460.21473013,632565.34693618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146288.82646764,102764.13184169,281503.02621117,192766.21240273,66894.1728896,63028.58846761,18707107.71195888,4878163.62326853
2021-10-14 01:02,3541323.30246017,2388907.38281686,4731796.34294874,708566.34916341,2099593.89232032,1371311.65637327,827433.86129608,671253.16313607,720834.98866631,575895.70955581,658436.36889008,297893.1983863,0.0,0.0,0.0,0.0,97451.06572751,27042.54830484,29846.55956867,41878.01434975,44276.84759291,30691.4379244,69520.84910975,22784.33180775,0.0,0.0,0.0,0.0,35259.62365507,54018.52402672,36415.40942062,62542.64805246,120204.22398414,74012.39613546,118449.61126385,26324.47447674,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14360.20835367,8638.75355883,26987.3275371,43394.63764029,27232.66708976,26018.8940641,1282143.593896,625696.69699088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164890.82009133,86792.18347256,286510.84815013,184053.55159198,66849.49268891,63635.16553774,19176750.76660711,4491869.92720788
2021-10-15 01:02,3565105.90338454,2393880.06861426,4696485.44180254,756697.42611445,2088654.09039462,1345201.3677133,818475.48947553,683972.62707895,720010.7377329,556191.93865215,658664.63516434,290287.55540021,0.0,0.0,0.0,0.0,97801.98916795,26971.48832156,32115.91270896,40607.45125182,43521.92550641,30299.28810885,69773.04435145,22524.96377519,0.0,0.0,0.0,0.0,42203.72761984,47156.89448706,39235.3652316,60649.73559615,123605.58606891,69969.45186504,118195.76627481,26540.41548439,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14469.50779049,8260.94183863,26598.57088719,44070.07751113,27268.52538766,28408.31232079,1319031.65928243,593364.58326241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170115.30680468,82059.60149172,294055.39057024,175917.36177337,65969.12596416,63845.56894312,19485708.61625743,4252872.92993254
2021-10-16 01:02,3643258.55327833,2316940.07449444,4646824.08960287,779163.32191466,2223851.93549019,1218351.976625,814906.71443783,695917.18525034,699211.83981173,578169.78620688,639963.868205,296737.01180859,0.0,0.0,0.0,0.0,97972.21912694,26869.62774969,32760.59039569,41254.48143877,42726.67333901,29954.80219435,70297.11815914,21976.54749988,0.0,0.0,0.0,0.0,44659.09092055,45098.08272949,40202.92715925,60201.42509307,122577.40958484,73888.90424848,114401.61879507,27162.05481894,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17512.82882412,5217.620805,27519.63019328,43585.82062514,27781.12050772,27325.80289603,1368541.06946842,555425.9434225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172718.32700101,82090.90901273,305463.83351636,160570.05978717,68233.40681318,61039.39082997,19876543.46791498,3896683.72537695
