Date,ETHpool_nbTrades,ETHpool_baseDFI,ETHpool_quoteDFI,ETHpool_baseETH,ETHpool_quoteETH,BTCpool_nbTrades,BTCpool_baseDFI,BTCpool_quoteDFI,BTCpool_baseBTC,BTCpool_quoteBTC,USDTpool_nbTrades,USDTpool_baseUSDT,USDTpool_quoteUSDT,USDTpool_baseDFI,USDTpool_quoteDFI,DOGEpool_nbTrades,DOGEpool_baseDOGE,DOGEpool_quoteDOGE,DOGEpool_baseDFI,DOGEpool_quoteDFI,LTCpool_nbTrades,LTCpool_baseLTC,LTCpool_quoteLTC,LTCpool_baseDFI,LTCpool_quoteDFI,BCHpool_nbTrades,BCHpool_baseBCH,BCHpool_quoteBCH,BCHpool_baseDFI,BCHpool_quoteDFI,USDCpool_nbTrades,USDCpool_baseUSDC,USDCpool_quoteUSDC,USDCpool_baseDFI,USDCpool_quoteDFI,DFIPriceUSD,BTCPriceUSD,ETHPriceUSD,USDTPriceUSD,DOGEPriceUSD,LTCPriceUSD,BCHPriceUSD,USDCPriceUSD,ETHpool_baseETH_inUSD,ETHpool_baseDFI_inUSD,ETHpool_sum_inUSD,BTCpool_baseBTC_inUSD,BTCpool_baseDFI_inUSD,BTCpool_sum_inUSD,USDTpool_baseUSDT_inUSD,USDTpool_baseDFI_inUSD,USDTpool_sum_inUSD,DOGEpool_baseDOGE_inUSD,DOGEpool_baseDFI_inUSD,DOGEpool_sum_inUSD,LTCpool_baseLTC_inUSD,LTCpool_baseDFI_inUSD,LTCpool_sum_inUSD,BCHpool_baseBCH_inUSD,BCHpool_baseDFI_inUSD,BCHpool_sum_inUSD,USDCpool_baseUSDC_inUSD,USDCpool_baseDFI_inUSD,USDCpool_sum_inUSD
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4103.521738549332,141.586389044902,0.9993801260907592,0.0020755750664284,60.51794728823778,168.90464384728153,1.0019158612106724,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4146.321927706636,141.51455520152766,1.000014615715555,0.0024502810446218,60.48136651020627,167.55674220113363,1.002885215370053,,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4862.230427766917,164.05054289558294,1.00316481377774,0.0028466581335393,77.00782950070702,241.294622132788,0.9951288362883188,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4955.831824018296,160.43283831978377,1.003109968437755,0.0031716080370885,84.77991312512346,298.62470696838164,0.9963378970413248,,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4899.021553783287,157.41222580794496,1.0011671159185966,0.0036633852350805,84.68843263509658,286.69462170232805,0.9991977892254188,,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5014.955826888765,165.1385234713877,1.0025414982718055,0.0035952084605404,88.3169774012885,291.94311241695914,0.9974088946143608,,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5041.869075888309,165.32515186458005,0.9970046845983728,0.0034125144530158,92.40964391738088,305.4131588213609,0.9988979593383888,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5176.97788362072,174.09052297795662,1.0033056807045502,0.0033948291500608,91.66016468606908,319.7088645357469,0.9985614280983468,,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5266.89477647303,180.01192355336678,1.003953076887487,0.0030242512457136,88.95639807132419,309.2154116728,0.9941309483505304,,,,,,,,,,,,,,,,,,,,,
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5172.1752647597095,175.2941224274854,1.0033883223150384,0.0028600508734394,86.1417982005569,294.7405040836411,0.9940743092271666,,,,,,,,,,,,,,,,,,,,,
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5308.905683164441,177.3253178087243,1.0011428213193645,0.0030106892779308,88.29742062471495,304.5515654827946,0.9979991306988518,,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5047.79316241402,165.03710682659573,1.0022532735289993,0.002795933184396,79.32923549187599,272.7424980729586,0.9959448115829106,,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5082.46515242293,164.57194837218958,1.004125213974387,0.0028645014189089,78.96172106779404,282.89591647824824,0.9991093454632184,,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5072.987191337883,163.97160033492332,1.0037497786435057,0.0028455621712658,78.05600050513047,278.6931068469435,0.9990687431740858,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5149.314492798127,167.61800117879454,1.005068794956038,0.00287642626396,83.10697356339175,288.2443195533062,0.999471927100868,,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5039.881017404402,160.53249078494966,1.000939027441979,0.0027814446449595,78.40554723309033,313.6013740210927,1.0023996065250738,,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5213.598376962082,166.4845378681717,1.0041212294923496,0.0028318324415327,80.89571310035201,317.62194309479816,0.9978406400780606,,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5218.957150384528,166.3272646030099,1.0032933440348484,0.0027821851147908,79.03054802091384,308.85307433531324,0.998877550485222,,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5274.767013336503,173.41362781077277,1.0029528786570192,0.0029592399420426,81.95181210656543,305.92383535495134,0.999059076411404,,,,,,,,,,,,,,,,,,,,,
2019-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5280.354444383007,173.2282621688014,1.0028154185674294,0.0028871708062543,82.35504647407305,305.7877930027272,0.9979109375442504,,,,,,,,,,,,,,,,,,,,,
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5307.689183437135,173.16628767058037,1.0032668378017973,0.0029037794573077,81.43319474635827,299.6037254613074,0.998142711845702,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5311.164840299274,169.98788930945395,1.00830831365054,0.0027645738625894,77.11774366548224,290.0916174574685,1.0017937433378328,,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5380.935789575588,171.0434707895899,1.0035225113161526,0.0028090797153603,76.71712116890566,292.10224519702086,0.9973767806323413,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5557.9257276108365,170.91296418483168,1.0058165551487162,0.0027815186146678,74.71734420038253,290.80775229958,1.0003646430979964,,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5452.101753394462,165.66966005027157,1.006908134866511,0.0025877494094887,73.19304655592038,278.64466431293295,1.0007310738565791,,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5203.088598730703,153.9304406219976,0.9956887758490424,0.002473769068251,71.5965131590153,266.8975173446171,1.0158753568753032,,,,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5295.847320048228,157.3757012457437,0.9987197797689236,0.0025462486908854,73.27659471554352,265.7629513357252,1.0299597859825071,,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5256.977802474059,158.28919434200932,0.9937262278636976,0.0025357982741023,71.89170444268132,263.5841438938002,1.0181655452782374,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5257.803249232503,156.5951891487867,0.9909158442614951,0.002519119305733,69.31300747909283,254.3597454984369,1.0206980362312863,,,,,,,,,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5199.755008563461,154.08028243009934,0.9932583343335062,0.0024681227314831,67.17771708642259,233.14007829225872,1.011371192482788,,,,,,,,,,,,,,,,,,,,,
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5292.803974562054,160.74469184721738,0.9948356663049688,0.0025427782464584,73.72560204520781,265.0334679570197,1.0053200378775695,,,,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5354.5868001739655,159.48931440238658,0.995451299274628,0.0025156953234575,73.12887276265558,269.60251594408805,1.0099823564037334,,,,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5450.706620486424,160.95718796104512,0.9918056332839532,0.0025776293721725,73.15727704829078,268.2222641366766,1.0106322947791002,,,,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5731.493099606555,166.63211526803485,0.9921240426466524,0.0026976976223535,78.66627544523708,290.7280971087985,1.0120961545960645,,,,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5803.943309048437,162.83631690744346,0.9960106415329032,0.0027033193290631,77.54112812343494,289.53192563840804,1.007151079675136,,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5749.323780460327,162.37013497277283,0.9947328530370164,0.00267065095449,75.55518321212672,292.7679395624868,1.0055690121275342,,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5715.7571359661015,172.8283284518378,0.9942894373082088,0.0025863495005845,74.64312621078929,287.2970551733508,1.0061114401054232,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5841.053771273751,170.09589748059332,0.9930573610820042,0.0025409690888727,74.21684693649748,286.6567429291208,1.0085138529218776,,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5957.856732858399,170.11063311538186,0.9967977598103162,0.0025751167427969,74.12328214958379,284.6232971274316,1.007085574813543,,,,,,,,,,,,,,,,,,,,,
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6168.268996398258,170.57549417946805,0.9983029391233108,0.002511678354452,73.94666112046016,283.97580512927857,1.0080036771676792,,,,,,,,,,,,,,,,,,,,,
2019-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6370.233758607852,172.68209089135948,0.999369858292033,0.0025499518448855,77.00621829806278,286.83556498978425,1.007717650515269,,,,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7258.261280655222,196.6901677286205,1.0023940937657407,0.0028024203035419,90.56300854804594,358.3854697153196,1.0011829053575425,,,,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6953.75138858638,187.2720183708742,0.9989871265109902,0.0026059939150415,84.46695561794898,354.31949876386807,1.0020654742153063,,,,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7805.98164948938,196.0761130134244,0.9981838216355852,0.0027728008144985,87.62886946979859,384.41078763349327,0.9988095239556996,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7990.055553534356,218.28460968764935,0.9985478414552768,0.0030716123346815,91.30490119849613,390.0412004585605,0.9937979661056594,,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8192.223138952013,248.7450042698437,1.0010945817283077,0.0033236415444279,102.78026559213367,405.7155936825177,0.9966579237813596,,,,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7875.913199526066,264.90012138907406,1.0008383726629908,0.0031451922993533,95.56479156545804,397.5451060139527,0.9996205252205884,,,,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7343.371457162994,243.57049917993308,1.0018627392275758,0.0029316969197501,89.67761664434867,367.2050399077663,1.008279488591459,,,,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7300.655158341227,235.32720134101996,1.0035877896127547,0.0029265158369748,87.15399364316427,360.04991191128914,1.0022629088379382,,,,,,,,,,,,,,,,,,,,,
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8168.730689783752,260.59698403060327,1.0021733576490424,0.0031754707689777,95.36000074497994,418.3003134072218,0.9993427998537022,,,,,,,,,,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7976.851712899625,251.9614994995826,1.004288664133948,0.0030382582507599,91.39810380794312,412.97666830309305,0.997567641632548,,,,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7958.365526075088,256.0830401834705,1.0024210444816752,0.0031506159802036,91.37524183235016,417.2573288338781,0.99783039932235,,,,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7665.79685383355,244.5494630136104,1.0005703244866002,0.0029801769719701,88.21450391055005,391.3221559767353,0.9998024114923272,,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7861.812792465447,244.6460957973966,1.001482984478678,0.0029394110988657,88.83902013693573,402.9423264354161,1.0020401855802197,,,,,,,,,,,,,,,,,,,,,
2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,7977.244882467973,248.54526290535333,1.0018554383306926,0.003038181413165,100.23668008063578,407.8012820483976,1.000936191533932,,,,,,,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8037.627431860584,250.82036469745617,1.0012348841423606,0.0029923173086385,102.44319381575696,404.7850540617232,1.0037128509121127,,,,,,,,,,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8631.080577844017,266.122182078436,1.007065365621152,0.003150470423645,111.3320966080296,430.2270151218227,0.9999653657173496,,,,,,,,,,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8816.03391493351,273.40508817754096,1.0021967278436454,0.0031730626418975,118.6236122577328,444.0336129952428,1.003945281686308,,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8726.978110456395,271.227867157993,,0.003224763187409,114.59108218792336,433.4854556334792,1.0077776812396686,,,,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8650.677405968292,268.7857564563058,1.001698950541208,0.0031714092905409,114.8635104309215,453.4439122113771,1.0017394933469708,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8310.891063057417,255.37736314606397,1.0017996758629135,0.0032791401030181,108.5564343493357,424.52444784921545,1.0005408027562843,,,,,,,,,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,8575.646353354166,268.12603920482644,1.0015820431331357,0.0035398544670464,114.67882141775864,444.51796424689854,1.008380366325288,,,,,,,,,,,,,,,,,,,,,
