Date,BTCPriceEUR,BTCPriceUSD,ETHPriceEUR,ETHPriceUSD,DFIPriceEUR,DFIPriceUSD,DASHPriceEUR,DASHPriceUSD,XZCPriceEUR,XZCPriceUSD,PIVXPriceEUR,PIVXPriceUSD,USDTPriceEUR,USDTPriceUSD,DOGEPriceEUR,DOGEPriceUSD,LTCPriceEUR,LTCPriceUSD,BCHPriceEUR,BCHPriceUSD,USDCPriceEUR,USDCPriceUSD
2020-12-24,19123.05975513076,23308.12723217715,482.3885239767728,587.9588954992439,0.7213732211054723,0.8792452167546319,75.60140788831525,92.14672006239928,2.3656801039216795,2.883407444148273,0.2498147016078229,0.3044864642009618,0.823727112907075,1.0040126431796252,0.003139428478159707,0.0038264900775428316,84.34298156475943,102.80138066948912,226.62628079952896,276.2232746573558,0.8225760688854848,1.0025962328849
2020-12-25,19502.82377403685,23760.287048542956,503.06142858164355,612.8796570505974,0.7804830181580192,0.9508623347473979,80.6073569166952,98.20392989012824,2.7380310359843696,3.3357427681531178,0.26923149247421874,0.3280046837223199,0.8226484021414746,1.0023826231507693,0.0037651462503054006,0.004587077067583234,91.65780906631514,111.66669395615476,244.26083485254028,297.5829355818371,0.8225782969147728,1.0021470060461446
2020-12-26,20235.24254736353,24671.107714415415,513.8198171460896,626.4567387784558,0.9037478581539259,1.1018627873127627,84.71949433712038,103.29126351758137,2.651679964680483,3.232967525823554,0.26342384222657694,0.32117025387292913,0.8226078783798437,1.0029357210190721,0.0037640698826414214,0.004589209805707651,104.15281589281545,126.98465726995279,261.6277744031402,318.98046135471856,0.820385526495874,1.0002261966543207
2020-12-27,21715.72193838337,26476.130137019492,522.2560485629302,636.7423171944997,1.0745798532545754,1.310143688435229,88.61696600261281,108.04311875470927,2.7319275735639126,3.33080660029738,0.2710874393913317,0.3305138251540254,0.8219070061924013,1.002081207257256,0.003704060571740077,0.004516045564179549,106.42728251079559,129.7577206910457,265.15487389537924,323.2807533472061,0.8213074606473466,1.0013502324400712
2020-12-28,21651.457904372615,26423.22879190229,565.1141836923069,689.6598573269875,1.1376725293279675,1.3884044975384366,88.18555078849172,107.62945818666128,2.913340958500957,3.5556993869497537,0.27696000801942444,0.3380265285636127,0.8214827387823703,1.0013051232580303,0.0037298027757325315,0.004552181715778152,104.79335034033365,127.89908797810656,278.0397843368153,339.3443832344113,0.8181324269581268,0.9985212889313004
2020-12-29,22197.54271283681,27125.384120651503,599.8014587420752,732.9570292975275,1.1366025250205236,1.3889276161119701,88.40923050009096,108.02665499362315,2.773254973875005,3.388621941142614,0.2755264094036213,0.33669311000514696,0.8203393956122911,1.0020587398489333,0.0037674277389587525,0.004603794477978668,106.9056635035409,130.63865783349385,298.15383831472496,364.3438148068741,0.8208699248650809,1.0030155410972639
2020-12-30,22383.990968366867,27424.538954606684,600.3914978529866,735.5908981625738,1.1550576861439548,1.4151598145852882,85.127983687359,104.2975628457125,2.659848654282182,3.258807740577019,0.26779429360939955,0.32809765904977045,0.8168493820268953,1.0012237308367522,0.003667141522103584,0.004493495309525287,105.802898991871,129.62816724745065,288.56963845014064,353.55130825314325,0.8188911176110958,1.0032934424537712
2020-12-31,23445.60952998802,28837.28852895899,612.095211614956,752.8559324490188,1.1852231929409904,1.4577835198670095,82.6369022467592,101.64053061538752,2.608663341449765,3.2085656530313957,0.26029554725461057,0.3201545171766025,0.8142599097456273,1.0015644877238365,0.003785836735382426,0.004656390926635217,105.0795016345721,129.244151372546,291.9746124285442,359.1186712788876,0.8135619761390208,1.0006530822797923
2021-01-01,23758.680415784707,29022.41839530417,604.6554613132835,738.6169381520413,1.253648500035051,1.5313944483419335,81.57205189670368,99.64434800582393,2.761258536233833,3.373015636126895,0.2582820044581838,0.31550440791244844,0.8187746269817531,1.0000520646337905,0.003852977337464148,0.004706604844990355,102.16420768313623,124.79869792915004,281.21607240588884,343.51952086638204,0.8198522597904074,1.0014906084668167
2021-01-02,24106.90173422772,29352.12679194895,599.6700105223894,730.1473402196374,1.1528538508047328,1.4036939617736945,72.53192265375976,88.31355491752056,2.5191245149888446,3.067240368913722,0.259280767284797,0.31569556469596666,0.8243202799355192,1.001992607019633,0.00456388492934583,0.0055382718667696925,103.81658656890492,125.98137104675857,280.2643856786137,341.24483827908574,0.8208752064855751,0.9994827791130811
2021-01-03,26505.018067687164,32163.824935335215,640.8705526625639,777.6960653039432,1.3174121638420022,1.5986789406174038,71.82953440529695,87.16510073294981,2.4961969893718896,3.02913368197806,0.2474967493327157,0.3003371700133548,0.8266344962686692,1.0031205093162412,0.008737601485548491,0.010603074626027968,113.47616078565657,137.70325907807623,292.3871302979267,354.8116227738977,0.826206601624962,1.002601259400023
2021-01-04,26944.846107491692,33008.226203489285,789.3693561139344,967.0005967288458,1.3413908996183266,1.6432431666252134,72.65640657529784,89.00622752873358,2.3629722955714607,2.8947103180194014,0.26578761466246464,0.3255976178845269,0.8180005057496876,1.0007211864651786,0.008233354837689964,0.01008668174073207,130.1972410342464,159.49543619526273,342.4415741669594,419.50096491511135,0.8134552557284116,0.9965639082258263
2021-01-05,25728.49681420476,31515.575966658354,837.3178852176635,1025.6547675669035,1.361143431075094,1.6673037493539649,71.17451356678087,87.18370938660571,2.326981168698659,2.8503861816993905,0.2541584663238385,0.3113260176387763,0.8161340901389725,0.9997061275089264,0.007830455993950648,0.009591750832278645,124.14462481015822,152.06832261948344,324.4692515334646,397.4517213108998,0.8007766190832544,0.9808943193723147
2021-01-06,27711.014779060108,34082.20604904424,897.1008734972569,1103.3582516225742,1.524512698895203,1.8750217681451904,72.50205092241907,89.17139477632641,2.407273356241585,2.9607427659342744,0.2594378811311749,0.3190866661556468,0.8154670963273449,1.002747178640493,0.00800150265086422,0.009841171975224853,129.32888940882145,159.06360312204382,341.2307525042641,419.6849848280874,0.8130374227030716,0.9999673121710855
2021-01-07,29930.887785755196,36933.520137309126,979.4280466890956,1208.5750928728885,1.6414121609621446,2.0254770410560727,76.47498619335049,94.36707867772606,2.5838083504041376,3.1883792606756782,0.2813032324028908,0.3471169539978338,0.8174874269632008,1.007831528615089,0.008479581556611751,0.010463464980351351,137.1866317808405,169.2828246096558,368.5134130167108,454.7308338444526,0.8106078556058883,1.000257719476318
2021-01-08,32228.81707793265,39547.08408135567,1001.9551892286637,1229.4713150147782,1.7074965210951798,2.0952214387852734,81.01826191066552,99.4152533789461,2.7895700988890724,3.4230037976522034,0.284243727873026,0.34878756420412776,0.8159152257744053,1.0011229764103136,0.00796719989638051,0.009776329160118814,138.83903271278442,170.36551131211365,367.15835108403286,450.5297897338637,0.8182222805369178,1.0038305490576833
2021-01-09,33401.61993597576,40815.96185478254,1001.4355192750457,1223.7296883535275,1.9541736205025617,2.3879523240172733,78.49838792164924,95.92310831670336,3.12569704947129,3.8195252740845693,0.28786520580810365,0.3517642342528333,0.820454508442639,1.0025753237228696,0.008091975972767994,0.00988819653859302,141.68540464191727,173.13609586387813,358.470435292173,438.0420961916799,0.8194883041755288,1.0013946457621614
2021-01-10,32962.399539016464,40296.5290038294,1049.4721608630475,1282.979575527323,1.9360742660728172,2.366850529920462,90.2160279206516,110.28908200119744,3.2409944231107986,3.9621152464202765,0.31020959641480345,0.379231189901666,0.8222726227882727,1.0052281707835635,0.008359493915373214,0.010219480187400938,145.5153193360207,177.8924583201147,478.9626384085134,585.5317610459143,0.8168929279476165,0.9986514945642958
