,txid,type,amounts_x,height,timeRaw,amounts_y,owner,txn,amounts,block
2023-03-20 19:29:37+00:00,bfcdad629e162287a9466d58ab9a16f0432055832085fa3cbba31fc5d29cd588,PoolSwap,-2157.75518707,2773352.0,1679340577.0,1642.09537338,,,,
2023-03-20 18:28:23+00:00,bb5fe30784d289425b99d1b4cce66b28c4bf7e8f93e32d9ac3d1175c2321695d,PoolSwap,-2048.96080789,2773233.0,1679336903.0,1560.09182448,,,,
2023-03-20 17:30:21+00:00,9bcfb132532c94909a61483c07f5b181f0c59f4957150f863e8d3b18ab4e9951,PoolSwap,-2048.96080789,2773120.0,1679333421.0,1560.85959412,,,,
2023-03-20 16:27:49+00:00,84fa8bd94c3006fc503d554ce4241651b20e49df6eab79f7816148c173fb14c7,PoolSwap,-2375.34394543,2773008.0,1679329669.0,1804.22210497,,,,
2023-03-20 15:28:14+00:00,c40d26280f07ba7f5323265decd31a644bbfd448fb3708a1f3627b475f55da88,PoolSwap,-2284.68196278,2772876.0,1679326094.0,1736.00916299,,,,
2023-03-20 14:31:43+00:00,e99c8c711e5a96e26b26ea1dd036a08ffc6cd1fecc01078043dc272874d50863,PoolSwap,-2212.15237666,2772750.0,1679322703.0,1677.08820375,,,,
2023-03-20 13:29:29+00:00,d4939aa7dd5bcddd2c072cbb36e2d0ef0e2cacd33e302330233ee3ad04d473f5,PoolSwap,-1976.43122177,2772628.0,1679318969.0,1495.26576787,,,,
2023-03-20 12:32:09+00:00,2e97829a0deeaeaf07a09458880e30e90aa9c87e538e09de816ce38bfbf90959,PoolSwap,-2484.13832461,2772519.0,1679315529.0,1868.67367338,,,,
2023-03-20 11:29:22+00:00,41c8525cb0cbd84700d45cd13ecf1b60e13756f36d751813cc7a7cf0aa3d681b,PoolSwap,-2085.22560095,2772383.0,1679311762.0,1569.3251641,,,,
2023-03-20 10:28:25+00:00,bc822467c3d3ab51e0658a2432ba9ba8c97889981c8c25f5410312bd134f3d74,PoolSwap,-2339.07915237,2772267.0,1679308105.0,1747.13685567,,,,
2023-03-20 09:29:13+00:00,c23b131188fbc359f715bed6c24bc9a52049be8b4b3c828a3c552abf0e76bb65,PoolSwap,-2085.22560095,2772138.0,1679304553.0,1551.05150501,,,,
2023-03-20 08:28:31+00:00,5e81de9e8083135049802fae2a3b3bf449a737b7cd410e1053f345a7a8ef7ca1,PoolSwap,-2067.09320442,2772023.0,1679300911.0,1535.53779538,,,,
2023-03-20 07:29:23+00:00,9ed058730b4ba45eb750f9aa7fa7bb044ad88aff7fdc1fbc8ad28120d3d5dfa3,PoolSwap,-2248.41716972,2771912.0,1679297363.0,1669.68133848,,,,
2023-03-20 06:27:41+00:00,fec0f863d9bc794353b8f81ab679bc1eae55482c740b6774c35b50838cb359ce,PoolSwap,-1976.43122177,2771788.0,1679293661.0,1467.39932514,,,,
2023-03-20 05:32:11+00:00,448b7a7ea1cfec44975cb3a947326417860d3b5fcc7438734c4f7079d2761af8,PoolSwap,-2302.81435931,2771676.0,1679290331.0,1710.09072922,,,,
2023-03-20 04:28:42+00:00,8d98e292d607a733f50aec03e5478959e94d4fabda66f84dcb1397db209dc33c,PoolSwap,-2212.15237666,2771549.0,1679286522.0,1643.1597921,,,,
2023-03-20 03:28:25+00:00,4182af8a00f410a94d3740dac039e10e95790076e0841895ada96eab77c655c7,PoolSwap,-1994.5636183,2771427.0,1679282905.0,1481.88917319,,,,
2023-03-20 02:28:11+00:00,1f3e11d5d805c41e772bd9c2c7e6c97d157e717b2991f402d6a7895971bd3738,PoolSwap,-2175.8875836,2771317.0,1679279291.0,1616.21159937,,,,
2023-03-20 01:32:28+00:00,bc70d9bb5895a203806ff0534b9f15c2bc53d620f0c084330303d31987c0ae18,PoolSwap,-2484.13832461,2771197.0,1679275948.0,1845.74680195,,,,
2023-03-20 00:28:16+00:00,0517487756d68a2cfb6a6ee5179ecc93b21d6a19cc514e5aa004087c777ad212,PoolSwap,-1885.76923912,2771060.0,1679272096.0,1396.7700836,,,,
2023-03-19 23:30:23+00:00,5db17708be0521d8998ed2da655aea22834a5c960e5136e2240a64c5afe7b18b,PoolSwap,-2592.93270379,2770956.0,1679268623.0,1921.02712104,,,,
2023-03-19 22:28:30+00:00,6a25ce11bae26b012330967401945f5176151eabcd86abbf6a1bb2c3b0df4a7b,PoolSwap,-2121.49039401,2770813.0,1679264910.0,1569.53685473,,,,
2023-03-19 21:29:09+00:00,e21d0978d613d2d319867d813827a967b5caddfb067705048136d06ae8a4189a,PoolSwap,-2592.93270379,2770696.0,1679261349.0,1918.19794152,,,,
2023-03-19 20:28:44+00:00,191e739d4c2128dfef179b6713d7b090155bf2172db700aa9264ba488691da8a,PoolSwap,-2266.54956625,2770553.0,1679257724.0,1674.93352214,,,,
2023-03-19 19:29:14+00:00,c7552ed9ab990c4e83b0a133d31f97f697c48af7bbc3e47a3a0d7c3e18822b6d,PoolSwap,-2447.87353155,2770429.0,1679254154.0,1798.88848231,,,,
2023-03-19 18:28:17+00:00,c70514cc3d4fce3c1ff934af9b9ae4709876162402f35033a2eb086d40175fa7,PoolSwap,-2157.75518707,2770293.0,1679250497.0,1585.38825869,,,,
2023-03-19 17:28:04+00:00,dfec269857d28a9a9c04a17491a862c32a2e8745fa9c895eb8e01885c21fca39,PoolSwap,-1994.5636183,2770174.0,1679246884.0,1465.66011098,,,,
2023-03-19 16:30:00+00:00,fe250e4a52cfeacfab93ec49e0e95d2f1c38a881bb03c550ca80bb0cf636beca,PoolSwap,-2194.01998013,2770064.0,1679243400.0,1595.34032004,,,,
2023-03-19 15:28:37+00:00,e64af1c6fa9f782871704c1fef6caf4080a5f5e2e51fa8fe3330c5da6c2ae776,PoolSwap,-2266.54956625,2769943.0,1679239717.0,1642.8664169,,,,
2023-03-19 14:28:12+00:00,519d439b6735607ca03b3a3cb24eaaf474e6d8d27a6bf7b7da716f97fb5442cc,PoolSwap,-1795.10725647,2769818.0,1679236092.0,1292.4912826,,,,
2023-03-19 13:29:04+00:00,ef6bb5fa69866bff63a89600ccfa33938612a0ac2b05d588b6104cdbea4a58af,PoolSwap,-2175.8875836,2769719.0,1679232544.0,1567.23021891,,,,
2023-03-19 12:28:13+00:00,73e328ca0f1bd137786cd7c57a4ef214489e9e91b3f6ccecaae55c9121140c2d,PoolSwap,-1958.29882524,2769599.0,1679228893.0,1410.8353896,,,,
2023-03-19 11:28:53+00:00,14aa63d7e6d2fa788f72d19e0822fc8a0b4cb145f3a22262d4f00ffecf4aee70,PoolSwap,-2085.22560095,2769491.0,1679225333.0,1502.55902083,,,,
2023-03-19 10:28:21+00:00,643ae539840fec8ed9930bd3cbfebbaff0c829ae9f2bcf35aaabfce049bc8136,PoolSwap,-2466.00592808,2769376.0,1679221701.0,1776.77078618,,,,
2023-03-19 09:29:05+00:00,d42a86567c977cbe16ffb0253c43361b491fffe8267e064d9b2ba550b4fb5f0e,PoolSwap,-2030.82841136,2769240.0,1679218145.0,1463.33358726,,,,
2023-03-19 08:28:09+00:00,9bd2a748c26f12a04fc5647324a2a648f2cda664c2db61bcef0c307804fbc81b,PoolSwap,-2556.66791073,2769128.0,1679214489.0,1841.73272232,,,,
2023-03-19 07:28:31+00:00,5f527dfab50da623989f58d3f76f9e465e1326199471066648a93df9473d7910,PoolSwap,-2121.49039401,2768987.0,1679210911.0,1528.27273739,,,,
2023-03-19 06:28:50+00:00,9cf91c426eb6c694b02962a420f46ee66e196af294e75dff4751ef39a07f9357,PoolSwap,-2139.62279054,2768870.0,1679207330.0,1541.4602962,,,,
2023-03-19 05:28:54+00:00,ff3d8689ad6918a5fadd201e30549b44a5831168a862280603cf4bb856c65729,PoolSwap,-2175.8875836,2768752.0,1679203734.0,1567.7802846,,,,
2023-03-19 04:29:09+00:00,d598bf74875d7f213a1af2fdc567732d8e35db88bbd626a8136c133751668afa,PoolSwap,-1795.10725647,2768632.0,1679200149.0,1293.63215433,,,,
2023-03-19 03:32:04+00:00,3b9b93ee581a3ce8111fae1327dd595ad7f34f1cd4c6fccefb511e8731599c5b,PoolSwap,-2139.62279054,2768533.0,1679196724.0,1542.24080366,,,,
2023-03-19 02:29:39+00:00,da584841d085b452166f07d0e230f94e7b83874c0d3f1ff7960655be054d8d58,PoolSwap,-1613.78329117,2768415.0,1679192979.0,1163.44507191,,,,
2023-03-19 01:30:24+00:00,04886e0a5be99d41e591ab6ef985245f8adfd9d2d54c118e0ff1f639cd99491d,PoolSwap,-2048.96080789,2768326.0,1679189424.0,1477.48523138,,,,
2023-03-19 00:30:02+00:00,80008643a2264a91ef16a5145e4c42aee6fa7cd840a250428205ced4ac26d7b2,PoolSwap,-1885.76923912,2768213.0,1679185802.0,1360.00502961,,,,
2023-03-18 23:28:55+00:00,8a0a9355c7832566bd7f35c2aa7c7de537e7a0103387e035d34098c2dd499a68,PoolSwap,-1813.239653,2768109.0,1679182135.0,1307.93914179,,,,
2023-03-18 22:27:59+00:00,efaa020419ab42ad3739801b8c5ca52589967818cecff9d7a93d511f228eacca,PoolSwap,-1976.43122177,2768011.0,1679178479.0,1425.52421109,,,,
2023-03-18 21:31:04+00:00,29315eab96e0d5aad31d0ce2603e19a0d4d016b018869b03df49a41f9e392cf2,PoolSwap,-2302.81435931,2767900.0,1679175064.0,1661.16186878,,,,
2023-03-18 20:29:21+00:00,b237431769f8c6a118ad95a13691e0eff3ff3003dbf52c4eaacffc359bb72d8c,PoolSwap,-1976.43122177,2767773.0,1679171361.0,1425.55512589,,,,
2023-03-18 19:29:57+00:00,c368685dec9238eb63c5a139f5e9bc6a2bddf04be7a833bc0a03caf7cb5c4e76,PoolSwap,-2194.01998013,2767664.0,1679167797.0,1582.5829241,,,,
2023-03-18 18:28:05+00:00,5f3e71d61f387c0d125d2fa3d834fe6ab621137798776aad438543853cf993a3,PoolSwap,-2121.49039401,2767543.0,1679164085.0,1530.67449675,,,,
2023-03-18 17:30:52+00:00,19fe590838e7735c472b7ce8c5842c849506c2354880d5418febe695aabe118d,PoolSwap,-2466.00592808,2767426.0,1679160652.0,1779.7922069,,,,
2023-03-18 16:28:29+00:00,52faa1b193663c0e5dd7b7535969ebdfc47e53a6abf0fadb9c998d3155cefa57,PoolSwap,-2212.15237666,2767291.0,1679156909.0,1596.73591092,,,,
2023-03-18 15:28:31+00:00,103e232aa9c341ca5f348bba693aa60eadca2dc376a50960fbea0c6c569f982e,PoolSwap,-2339.07915237,2767170.0,1679153311.0,1688.05401055,,,,
2023-03-18 14:28:53+00:00,f8a4019bf253df4ef126510013aab5452f477064f879d8bff2bf49f0f74b5909,PoolSwap,-1885.76923912,2767039.0,1679149733.0,1361.21109363,,,,
2023-03-18 13:34:47+00:00,a7846ff3ff17cfa881ce076d1ff481c15cdb584ea07fb8859f5bf7224f475ef5,PoolSwap,-2429.74113502,2766935.0,1679146487.0,1753.9759354,,,,
2023-03-18 12:28:11+00:00,8ecf65fea1c2b9c2a69eb346c79fecb9b7320bf21e4ff6d303dec4619b8852ce,PoolSwap,-2339.07915237,2766801.0,1679142491.0,1688.61955417,,,,
2023-03-18 11:28:03+00:00,26a2d85033612e069246c139df0a2486984ad6602d752ce4ad2707029e2c1ccc,PoolSwap,-2466.00592808,2766672.0,1679138883.0,1780.65109112,,,,
2023-03-18 10:31:17+00:00,deff7eff44fd0b5d59a3ec71355fd06fe345a263e79688503d914e2ad1da85f3,PoolSwap,-1813.239653,2766536.0,1679135477.0,1307.23974319,,,,
2023-03-18 09:29:06+00:00,481f2862c81cd0f03bf87c067bd31ba3afe29098e6a83640a263a364f5afa2c4,PoolSwap,-2393.47634196,2766436.0,1679131746.0,1725.95643087,,,,
2023-03-18 08:28:21+00:00,84f9f0240c208751d5b35ded8a3e1e9e53d04f5bbf37d5feb32016e3afadb1d7,PoolSwap,-2502.27072114,2766306.0,1679128101.0,1804.83384041,,,,
2023-03-18 07:28:10+00:00,cfc7568dd02a8030d58bc68d28a73560f06652ebf71236679e16b2de70afe85c,PoolSwap,-2756.12427256,2766166.0,1679124490.0,1987.74898316,,,,
2023-03-18 06:28:18+00:00,a595d148e1ab3b473e11552c36024b29bfd1d8b68b195e1653ad1645e9dc4d25,PoolSwap,-2357.2115489,2766018.0,1679120898.0,1700.18141888,,,,
2023-03-18 05:31:28+00:00,23c441911ae116a11f39516ce2a2d203b036388488cf82a6bb4471991d4b6e96,PoolSwap,-2194.01998013,2765884.0,1679117488.0,1582.65857501,,,,
2023-03-18 04:28:18+00:00,ff5e053cafde0379702494a18db3de59b96c8b9301f18cff490d04e49f468aac,PoolSwap,-2030.82841136,2765763.0,1679113698.0,1465.25865525,,,,
2023-03-18 03:33:42+00:00,c5d793aa32fcc87cefec2230844efcf9f142bd706858b8f204faa24d50a24999,PoolSwap,-1958.29882524,2765657.0,1679110422.0,1413.20845995,,,,
2023-03-18 02:28:43+00:00,4e109e5bde525d2a21f4fec2f742d3be95d0770d1356e1b9efbff6cd03d7b0df,PoolSwap,-2012.69601483,2765543.0,1679106523.0,1452.77645881,,,,
2023-03-18 01:28:47+00:00,2f6ceea8fa0962a706d19b02fb8cb238cfe4bfd8041f03ff8f0c9c6e9d3ddcd0,PoolSwap,-2121.49039401,2765432.0,1679102927.0,1531.30782937,,,,
2023-03-18 00:29:47+00:00,a89d2924a5f4f6f2e0dfd19794c05c01c2f6027ca3c3aef8a4ec5179a6a4345a,PoolSwap,-1849.50444606,2765315.0,1679099387.0,1335.12452174,,,,
2023-03-17 23:29:17+00:00,c9f07db8cba0d9527f5e3a0596ad012e25e71ab788ebdb1e6af0f87b37cc5d1a,PoolSwap,-2030.82841136,2765213.0,1679095757.0,1466.19216126,,,,
2023-03-17 22:29:13+00:00,13340efdaa160d49a983ca71f7462ae0b08882e5b5681238f82fbed998953dc9,PoolSwap,-2121.49039401,2765103.0,1679092153.0,1531.90146017,,,,
2023-03-17 21:28:04+00:00,26fe1a06aa4a3f8828a10814d7cc281539b0bf96bc7690c31fbcf7d86fc718eb,PoolSwap,-2411.60873849,2764984.0,1679088484.0,1741.07810567,,,,
2023-03-17 20:34:19+00:00,3668c8af0a4825c656029e32b9f695675f188faee43618048e3b7532abb14588,PoolSwap,-2048.96080789,2764851.0,1679085259.0,1478.67676398,,,,
2023-03-17 19:33:37+00:00,ed758ff401f5d680f11e8038a7107a2196817b458cce8c3100044147eb10846d,PoolSwap,-2121.49039401,2764738.0,1679081617.0,1531.06873397,,,,
2023-03-17 18:28:45+00:00,83e0c724793e5438b07a889f9a76a75e6c5338f9616c6bbb7a6ab953c9310ee2,PoolSwap,-2484.13832461,2764621.0,1679077725.0,1792.75797394,,,,
2023-03-17 17:29:05+00:00,02947e65c16adbcbfc2985dd5de1ab1b961b93727941ea66cddb0b026417a462,PoolSwap,-2284.68196278,2764484.0,1679074145.0,1647.5328673,,,,
2023-03-17 16:28:07+00:00,31273fb88188ff34eb1843a418a0e0a3a192a5a8a7e5ed6a48632f1ee8b786e9,PoolSwap,-2030.82841136,2764358.0,1679070487.0,1464.76419253,,,,
2023-03-17 15:28:18+00:00,862e1fb960c25fbce848dcfb2b8a90311d96cf67cb970cd9c0f4fb5de75b7559,PoolSwap,-2466.00592808,2764246.0,1679066898.0,1777.8961154,,,,
2023-03-17 14:29:26+00:00,cac4a933715d4895a55a4ae390704394e5a89e84611778a2f7df92add122c5ce,PoolSwap,-2157.75518707,2764112.0,1679063366.0,1555.95045012,,,,
2023-03-17 13:28:25+00:00,bacd8a147180236e84e24425292f49145e893a18ff3601e0ec1e3313a6c58850,PoolSwap,-1994.5636183,2763991.0,1679059705.0,1437.7438112,,,,
2023-03-17 12:31:37+00:00,995b863f3363391c2370dbc52004d4a782207b302f2ecaec7d6425644a8b32e2,PoolSwap,-2447.87353155,2763881.0,1679056297.0,1755.55805918,,,,
2023-03-17 11:29:16+00:00,949ac54a763985311eb518664aef79eddda26681f5ed48f329cfcd6c9394ab59,PoolSwap,-1613.78329117,2763746.0,1679052556.0,1155.04879123,,,,
2023-03-17 10:31:57+00:00,e28083baa063cda052e1c61b2bd3918a3e21806af21717bf4c138e495acd3bbb,PoolSwap,-2194.01998013,2763659.0,1679049117.0,1570.66929642,,,,
2023-03-17 09:28:52+00:00,e12a535ecf946ee85c6c658298f0aa516d3a548b35ddfc2517f1c31fa4e630e7,PoolSwap,-2302.81435931,2763536.0,1679045332.0,1648.51439824,,,,
2023-03-17 08:29:03+00:00,5a984ff8acf063328c2eea31f1e9df9ce7a4069eabf3042608189e91660efcbd,PoolSwap,-2012.69601483,2763412.0,1679041743.0,1439.54752902,,,,
2023-03-17 07:28:21+00:00,38dd2d731fe02bb508e67cbf8d09d1ea250954e353eb4ef1aaa3102c624de17f,PoolSwap,-2320.94675584,2763298.0,1679038101.0,1657.37309172,,,,
2023-03-17 06:28:12+00:00,31bd46dfe1577ccf9370ca7e8f41d7eaace167adc059c1e3c16fa8615cd1a009,PoolSwap,-2665.46228991,2763170.0,1679034492.0,1903.94602379,,,,
2023-03-17 05:25:06+00:00,5fc21a9e54b0a2b9c146a6de270ada4153972ddcf680920e412d503adb8ac0b8,PoolSwap,-1885.76923912,2763024.0,1679030706.0,1346.94849627,,,,
2023-03-17 04:29:19+00:00,6d4fcf1f9ece7ad26701e5c9b54ca5a072e4d1765a978157df386b8acb06d801,PoolSwap,-2266.54956625,2762919.0,1679027359.0,1619.30235107,,,,
2023-03-17 03:28:37+00:00,d3e3706ee5e14ca5893f999832aa4a79556b2c4d51a2a6aa3dbb29896c6659b9,PoolSwap,-2139.62279054,2762794.0,1679023717.0,1528.99108934,,,,
2023-03-17 02:29:36+00:00,2d614007155ca56b7f5199c7d5f57d8fc931d69765f84c0f01bef681a5431097,PoolSwap,-2012.69601483,2762676.0,1679020176.0,1438.59904485,,,,
2023-03-17 01:28:45+00:00,77b40b2f0354a7f671bb9c53259c367ba98c86c75abc016dceedcd36c7deb47d,PoolSwap,-2411.60873849,2762565.0,1679016525.0,1724.14642717,,,,
2023-03-17 00:29:36+00:00,d13fafb7c1c65c8e402035ed853d84c983e3ac12528adbe9fff2413126d051e4,PoolSwap,-2810.52146215,2762432.0,1679012976.0,2009.94768644,,,,
2023-03-16 23:28:35+00:00,9cf9bdcde6e46c615af60e545e3a2698cd22e0d835137865513635b9d306cc97,PoolSwap,-1885.76923912,2762277.0,1679009315.0,1348.92715721,,,,
2023-03-16 22:28:46+00:00,f75de47498ffd0c09c76e5501870064c3c05eb45b2d88dc33660c5cb6b4c4943,PoolSwap,-1976.43122177,2762173.0,1679005726.0,1414.0773276,,,,
2023-03-16 21:30:12+00:00,05a54d349d37905d9c3194a3441e2ff77d1840469baf59767dafd918ee114f01,PoolSwap,-2048.96080789,2762064.0,1679002212.0,1466.11008585,,,,
2023-03-16 20:29:34+00:00,a23fd145d842521105be2b514bcd58047e2ae840191999058144d71cc94b6500,PoolSwap,-1795.10725647,2761951.0,1678998574.0,1284.79545669,,,,
2023-03-16 19:28:23+00:00,e7be3fd257a17f7d73264893ec21179931a4f11cbb316c7ec4c0338b24673cca,PoolSwap,-2393.47634196,2761852.0,1678994903.0,1713.49268903,,,,
2023-03-16 18:28:06+00:00,423e380d1c277e781a3d4ddbf99b58953c758bb83248f901fe32cf3ead4d6b9f,PoolSwap,-2574.80030726,2761721.0,1678991286.0,1843.11141486,,,,
2023-03-16 17:28:25+00:00,0718e383e2e1118701872c342b9a36de18a2c05235fbeac2372d5a59a2b45ede,PoolSwap,-2085.22560095,2761578.0,1678987705.0,1491.60199691,,,,
2023-03-16 16:28:21+00:00,813206850a9c8c18026a2c837614f0f506a6e5fefaf39f2c6447e9435d7b0d34,PoolSwap,-2103.35799748,2761463.0,1678984101.0,1504.95821715,,,,
2023-03-16 15:27:04+00:00,5189259195f4b1c9b3f5d30bb953027a41ce5599cd890bc0495995bef4d835ad,PoolSwap,-2302.81435931,2761348.0,1678980424.0,1640.34630659,,,,
2023-03-16 14:28:39+00:00,c4ccdbf80b0d1380b91103eb88531d1c0363697e64c1fadcd4e1615a92815bba,PoolSwap,-2393.47634196,2761220.0,1678976919.0,1705.49631102,,,,
2023-03-16 13:28:21+00:00,11c6e0e4ba424cf5ab498b1cd9b3d645403ae8c62ca7d593750218919e04b59c,PoolSwap,-2629.19749685,2761089.0,1678973301.0,1873.98262726,,,,
2023-03-16 12:28:09+00:00,6e29322f679be34a372ee33acbfcb9ab61a8f9dbf611ce23a6dc46d061723ed3,PoolSwap,-2520.40311767,2760943.0,1678969689.0,1796.97013277,,,,
2023-03-16 11:28:06+00:00,0dcf765b7c54aba0d1304b64afbd8b08cce4de0e8f71b81b25fc750f2a1ca8af,PoolSwap,-2756.12427256,2760804.0,1678966086.0,1965.57366446,,,,
2023-03-16 10:29:49+00:00,f24b9eaec89c12df62c77b81ba83205d3f9e64e05077cf8edc641f8813654966,PoolSwap,-2103.35799748,2760652.0,1678962589.0,1500.48134746,,,,
2023-03-16 09:28:09+00:00,91a53b490f534d92ded90c1eb723d4746a15591985c2d233fdf73f991ac62b85,PoolSwap,-2357.2115489,2760536.0,1678958889.0,1681.72285683,,,,
2023-03-16 08:28:24+00:00,dc660d42ad9adbe628e582401356ede33dabe51b92816cac8e9fccec404cf962,PoolSwap,-2647.32989338,2760406.0,1678955304.0,1888.47690349,,,,
2023-03-16 07:28:29+00:00,22bfc8e175d0be314c0d6d8477ae724210d899cbb629b4196a9fa67df261db02,PoolSwap,-2320.94675584,2760260.0,1678951709.0,1656.0498268,,,,
2023-03-16 06:31:09+00:00,f31d45fd60b72787d3cf31f0da038d90a0d0c270c7a67fc669d6e04631a528d2,PoolSwap,-1976.43122177,2760132.0,1678948269.0,1410.58288021,,,,
2023-03-16 05:29:49+00:00,803bef5c3ef155cce169e7834bff70e44a10a131b364b40c2939c7cb4db067ca,PoolSwap,-1958.29882524,2760023.0,1678944589.0,1397.74119203,,,,
2023-03-16 04:31:05+00:00,1be6f325852e15fc0354b03f30163c86adcbf320f50375d2c83f51737cbd9add,PoolSwap,-1776.97485994,2759915.0,1678941065.0,1268.58770633,,,,
2023-03-16 03:28:43+00:00,becc88d06c1da5ed8be5f168814975f61006f2670aa16abb6fdf854db1e331fd,PoolSwap,-2157.75518707,2759817.0,1678937323.0,1540.7824405,,,,
2023-03-16 02:28:34+00:00,5b82919f2b32007112e05f5c0bce3117a6c780ddcb39efb6d5f140bdd26f60a8,PoolSwap,-2574.80030726,2759700.0,1678933714.0,1839.08512082,,,,
2023-03-16 01:28:59+00:00,81333fd94f77f4dbb3f1720fb2a0e571237979fc17f80d85a2ab7583092906dd,PoolSwap,-1940.16642871,2759556.0,1678930139.0,1386.13795903,,,,
2023-03-16 00:31:27+00:00,c78c329030e571a2b0c1608cf6bb06ba340b3a83dbcf76cc42419da8120113f2,PoolSwap,-2592.93270379,2759449.0,1678926687.0,1853.00955115,,,,
2023-03-15 23:28:15+00:00,fadd010d5a2d7492ae92d5bd3aa62b6114aedc791a4d58d9cf985fcc3c6c2a24,PoolSwap,-2248.41716972,2759306.0,1678922895.0,1607.22292611,,,,
2023-03-15 22:28:22+00:00,4cad3a95cc3653ae728effdf5854577abc2b9c92c45bac0e329145a6b7df44ce,PoolSwap,-1922.03403218,2759182.0,1678919302.0,1373.79222842,,,,
2023-03-15 21:30:36+00:00,5227670586b1ed4cec3fb2a7290293a350c4b14ec4c03640d265a200de458878,PoolSwap,-2230.28477319,2759076.0,1678915836.0,1595.11592167,,,,
2023-03-15 20:28:11+00:00,b0ecd1e82c930eaa4292ecd296eaf1039af84a3644a0edf1da6426ae09c0fac9,PoolSwap,-2466.00592808,2758953.0,1678912091.0,1751.2331381,,,,
2023-03-15 19:28:43+00:00,bb7e23b929bcd1374ea1711e47fa94e993652da49953c8c24ec3750f7c4b4dcb,PoolSwap,-2230.28477319,2758817.0,1678908523.0,1584.30213373,,,,
2023-03-15 18:27:31+00:00,c1c98e371e017de8cde806c46673513cd6e33bdce986c96d9f2687f9f74abf53,PoolSwap,-1758.84246341,2758700.0,1678904851.0,1249.19733097,,,,
2023-03-15 17:28:10+00:00,db60530e319233999714289cf941dedf8ceccd625d1b6ad6ce9a4e77953f759d,PoolSwap,-1740.71006688,2758598.0,1678901290.0,1236.47559724,,,,
2023-03-15 16:29:45+00:00,17209fcc4498beb0052f3d6a0bcb55b39a707ddb0b36f3fb176c203fbf0dab81,PoolSwap,-1994.5636183,2758501.0,1678897785.0,1417.28197869,,,,
2023-03-15 15:35:21+00:00,8b726219f47fc21cd2bc99464f7ff6a3b28ff171e662b9868bee346ab9d5ae04,PoolSwap,-2103.35799748,2758391.0,1678894521.0,1494.95431696,,,,
2023-03-15 14:28:40+00:00,60c3dc3f7cfc0b41d1be21ca3ed9e93f9640d1933afc657740ffa126fc8c77e7,PoolSwap,-2175.8875836,2758275.0,1678890520.0,1546.39238901,,,,
2023-03-15 13:28:05+00:00,1227766699b993076d15f128587736caf63a78d6b5aa11727de4343d81090117,PoolSwap,-2067.09320442,2758155.0,1678886885.0,1469.67337418,,,,
2023-03-15 12:28:49+00:00,d02bdc196f4c918c2a5f43b3c4ee311d24d0084e2bfb43d8d1ecf39335ba8f2e,PoolSwap,-2212.15237666,2758041.0,1678883329.0,1573.786533,,,,
2023-03-15 11:28:37+00:00,ef5512d7ed002ed970e2a7e2b20beba156d7bd08622d6cd6fccfdb54c85ebf11,PoolSwap,-1903.90163565,2757919.0,1678879717.0,1354.67121997,,,,
2023-03-15 10:28:15+00:00,0331a290cd0af4af6ca5005637e7b8b06125d0cae1f9b6089307fab46622b9ef,PoolSwap,-2284.68196278,2757814.0,1678876095.0,1623.70009278,,,,
2023-03-15 09:28:07+00:00,5e21362843912e122d75f40153945b5238cb956d4d670ad0643acd8788a28263,PoolSwap,-1831.37204953,2757688.0,1678872487.0,1300.79786059,,,,
2023-03-15 08:28:09+00:00,7e98e5168c268837a3d4bf7227c6bb7ba5ee26b4ede84476bc222a94bfd395a5,PoolSwap,-2103.35799748,2757587.0,1678868889.0,1490.42371236,,,,
2023-03-15 07:28:31+00:00,dc612d9732e91d5a5bf4309c19aafb4d3306526a7ff7980d4204e8b718d45c6f,PoolSwap,-2157.75518707,2757471.0,1678865311.0,1528.74577368,,,,
2023-03-15 06:28:42+00:00,2ea8c6d2eebebf0ea43d1608bf3d7eadd2c3a436cd2165f967b7cde5192fead9,PoolSwap,-2132.09414434,2757352.0,1678861722.0,1508.41649288,,,,
2023-03-15 05:30:04+00:00,dfcb6749d8f8b1ebb34c974a30a79b0e8d21f08df8a20c2344bc816dc96f12b9,PoolSwap,-2433.82922904,2757236.0,1678858204.0,1722.54132194,,,,
2023-03-15 04:28:44+00:00,de0cc32ba62da8397df6866cdcc672cb6b98e139a5ca19aa1e445ad8833f9984,PoolSwap,-2544.45783036,2757104.0,1678854524.0,1801.44340299,,,,
2023-03-15 03:28:09+00:00,a5a76e387955beca8597d587608c826408ced7496e9a4b094827f8716c00d035,PoolSwap,-2138.81962552,2756966.0,1678850889.0,1514.64456027,,,,
2023-03-15 02:28:18+00:00,b3419928aa4490872302e54229a41568a5c6981578250f76033c85398444b91b,PoolSwap,-2452.26732926,2756850.0,1678847298.0,1737.12226683,,,,
2023-03-15 01:28:59+00:00,36434abf4780c51925d5e39057a89f9b3d6d18632c6cb79ea87a0188257365fb,PoolSwap,-2267.88632706,2756717.0,1678843739.0,1606.92435669,,,,
2023-03-15 00:29:50+00:00,01c6757a836611b3e70440c2ce9dab57025f28957ef1d7aa7b559d965c50c332,PoolSwap,-2470.70542948,2756594.0,1678840190.0,1751.08449772,,,,
2023-03-14 23:28:27+00:00,2af1d898cf11d796e82b448ef74cbb5ef0a57684087f06d3fbcf3e09dd71b1c8,PoolSwap,-2581.3340308,2756460.0,1678836507.0,1829.84450153,,,,
