,txid,type,amounts_x,height,timeRaw,amounts_y,owner,txn,amounts,block
2023-01-05 13:36:49+00:00,6278a67260fb2c68edc81e780ae1e5b20c01a4672ebeae201101b833518739eb,PoolSwap,-890.43530586,2559931.0,1672925809.0,618.58476934,,,,
2023-01-05 12:38:00+00:00,9e1519a43ef9a0783a150eaa39ead29bfc5ac59fc72b6f90350c5da2564bc5ae,PoolSwap,-851.43813918,2559797.0,1672922280.0,591.89032457,,,,
2023-01-05 11:38:17+00:00,0d796b1d3fdf7b87d1e11f325eed4ddab278b4f641e54c872f7dc97de52dcbf9,PoolSwap,-935.93200032,2559663.0,1672918697.0,650.59436776,,,,
2023-01-05 10:36:32+00:00,b4f67ec1a470a92289e7eac5c2d2c93f6df197b5927eff0d265baf3e36d3ffb3,PoolSwap,-792.94238916,2559519.0,1672914992.0,551.10820735,,,,
2023-01-05 09:40:29+00:00,23d5c29f8a11d395d7da3596f46cfbd5829b27648bc6570d55f467cf8f5e637a,PoolSwap,-844.9386114,2559397.0,1672911629.0,587.30680153,,,,
2023-01-05 08:38:22+00:00,c2ca291d33d943ccbe5bd20a6063f34222118b1fcdc776f8ff5a534628e7dc91,PoolSwap,-714.9480558,2559267.0,1672907902.0,497.05857546,,,,
2023-01-05 07:37:29+00:00,f8c16464b2e0f7158f04eb3a6601ddd5ff727cf766d2319c1b101450bd2897b6,PoolSwap,-779.9433336,2559157.0,1672904249.0,542.3260427,,,,
2023-01-05 06:36:54+00:00,96735f6188ba4b57a0ca85410093231053e38232bb36a7d46251a2ca1678b403,PoolSwap,-760.44475026,2559037.0,1672900614.0,528.87044645,,,,
2023-01-05 05:38:40+00:00,322f60a852569187d84e778a96e629e03dbc4f4ec85e35f097f2661274a0ba0b,PoolSwap,-838.43908362,2558920.0,1672897120.0,583.15757717,,,,
2023-01-05 04:37:41+00:00,2ed959406bf389f8a492e392b32bc25ffdb88edd01763b5a07cd9818d76ea1d9,PoolSwap,-649.952778,2558793.0,1672893461.0,452.09934788,,,,
2023-01-05 03:36:46+00:00,7297dce7d045c72f47ee2f70608f8e131894f098e5c75a7f694979ac98ccbaca,PoolSwap,-649.952778,2558691.0,1672889806.0,452.1290848,,,,
2023-01-05 02:36:36+00:00,4f38d96a9c9757d040e5490e333db536e217d873bcebeebdedd2847e08ef3542,PoolSwap,-870.93672252,2558591.0,1672886196.0,605.90290094,,,,
2023-01-05 01:39:08+00:00,b4cd8b640c8cb7c7af30b9e841bf41fc57e75738a1ee7866fc3dfc96324209b3,PoolSwap,-753.94522248,2558457.0,1672882748.0,524.54558871,,,,
2023-01-05 00:38:37+00:00,b52bc3f7a7159eb73f7f8d8ba29bb31dbfd642a4ce03b85ab2a99fa3403f93e3,PoolSwap,-734.44663914,2558341.0,1672879117.0,511.06514208,,,,
2023-01-04 23:36:42+00:00,0cbf1817dd475dcb8075bdc66aa1a7b69e00ec1a8c4946fcfd805f5951fec1f2,PoolSwap,-786.44286138,2558228.0,1672875402.0,547.27185606,,,,
2023-01-04 22:36:43+00:00,ae43b0ef285d51788e15cf4bef3b38b4cd812176ddfdd118447f268878f617ed,PoolSwap,-708.44852802,2558108.0,1672871803.0,493.03842785,,,,
2023-01-04 21:36:49+00:00,c031725d2cae5d2f2cb439378231ce150fe70d6410e30729a34b3bf614e220d1,PoolSwap,-747.4456947,2557998.0,1672868209.0,520.23240873,,,,
2023-01-04 20:36:45+00:00,13fcbd05572a366e022bcd3b4b04375bf34655462f08e79834b41ddf572e190d,PoolSwap,-604.45608354,2557883.0,1672864605.0,420.76399746,,,,
2023-01-04 19:37:17+00:00,39260190286fb098dc2cd9df5b703b2fbd4dbc6b9d340765d7fd1b39010a5ca8,PoolSwap,-721.44758358,2557790.0,1672861037.0,502.18377561,,,,
2023-01-04 18:36:32+00:00,81d51936d06a0a085529f78662e6ae0807bf5fa2bf41642b2094a10eb2926292,PoolSwap,-779.9433336,2557679.0,1672857392.0,542.93234564,,,,
2023-01-04 17:36:54+00:00,cb5f74f073dd3862d3bb7e429663f332cd4e87c3658358d3b19dc36b097e2ff4,PoolSwap,-773.44380582,2557561.0,1672853814.0,538.46233892,,,,
2023-01-04 16:36:45+00:00,e63fd7b60f5743311a32e85724772fdd8f623b3f1c212ce3720973b420cce4e2,PoolSwap,-760.44475026,2557441.0,1672850205.0,529.46863044,,,,
2023-01-04 15:37:03+00:00,fce1b8aebf56d52247f223f226ab85552f9dda2800a6075084a2919bac53bc8b,PoolSwap,-831.93955584,2557323.0,1672846623.0,579.35566307,,,,
2023-01-04 14:38:13+00:00,ba5afec33728400eb1d52ff93f2c31938ed50219df226d9ad23baae6e90efcef,PoolSwap,-870.93672252,2557195.0,1672843093.0,606.51319155,,,,
2023-01-04 13:37:12+00:00,8d2033e30b322a59f0353715cde41e4c3f0aa2f18491754837a30b65d496baf4,PoolSwap,-682.4504169,2557061.0,1672839432.0,475.2879882,,,,
2023-01-04 12:37:06+00:00,81b3a9e7822b93eb3797fe274d49024df6b3786d81163d4844382a9deec299c3,PoolSwap,-818.94050028,2556956.0,1672835826.0,570.22251378,,,,
2023-01-04 11:36:38+00:00,c03e03fc4381f4c03af6279d3d7ef1af574b5c293311d5e75ded98eb02ffab25,PoolSwap,-890.43530586,2556830.0,1672832198.0,620.04906062,,,,
2023-01-04 10:39:06+00:00,d8fea15d8082e8988f9f12db23abc7cd19c9582fd9af325de6953283e0315185,PoolSwap,-766.94427804,2556693.0,1672828746.0,534.10972921,,,,
2023-01-04 09:36:43+00:00,77cf6ff1328d05145c9173bc8b07614d46d4ddc626fed1b0216106b518b663f6,PoolSwap,-727.94711136,2556575.0,1672825003.0,506.28484235,,,,
2023-01-04 08:37:19+00:00,2449e74fa26927f9eefa5fff0e586a9641132ce0392a831514e12319d2415040,PoolSwap,-688.94994468,2556463.0,1672821439.0,479.25591962,,,,
2023-01-04 07:37:33+00:00,9285cb31ad3e48edc30177f42e9fe7e595d9ed8c27a27063afc74b2ddb65bf44,PoolSwap,-805.94144472,2556357.0,1672817853.0,560.69079042,,,,
2023-01-04 06:37:09+00:00,e1283316a8d3bee92a818214b2584da5d262005e4df28940e560d8996360ea7c,PoolSwap,-682.4504169,2556233.0,1672814229.0,474.84085442,,,,
2023-01-04 05:38:17+00:00,2e57cae722c10bbe77e4aefc4013d676b1e9e5d909d69babefaf24745276faeb,PoolSwap,-779.9433336,2556128.0,1672810697.0,542.63847633,,,,
2023-01-04 04:37:31+00:00,d4b18fba76090e80cd3e1bbd9d67dfc18094839022936f3f8f97a8000c413f41,PoolSwap,-675.95088912,2556012.0,1672807051.0,470.32174404,,,,
2023-01-04 03:37:59+00:00,ac2bded5df26dd476c3ec28420b8730cd990aff3daed3630423246dd52184de6,PoolSwap,-896.93483364,2555904.0,1672803479.0,624.12714466,,,,
2023-01-04 02:38:35+00:00,43833f07ed3e9145e9ee22d64eae865caa17a58b775bb62cc16497569e96b866,PoolSwap,-831.93955584,2555766.0,1672799915.0,578.95496794,,,,
2023-01-04 01:37:54+00:00,1862936d7c994c6e125765ef12ca4b49714abcdc768cddc9e155345f8fadb6d6,PoolSwap,-987.92822256,2555638.0,1672796274.0,687.55447471,,,,
2023-01-04 00:36:38+00:00,c49720e20a58a12002a3a7b4c4e797e17e1fb3cdc3474fe7f825350b360a890f,PoolSwap,-708.44852802,2555486.0,1672792598.0,493.41158943,,,,
2023-01-03 23:39:27+00:00,465a940f503056490fc5e159fa47559d37491d79cc6068efa3bbd26616d5d256,PoolSwap,-734.44663914,2555377.0,1672789167.0,512.01372605,,,,
2023-01-03 22:42:02+00:00,3b93a4faefa619ba9987cf28820f56536b8858351b8a9f1dc566affd058be7d2,PoolSwap,-799.44191694,2555264.0,1672785722.0,557.32300552,,,,
2023-01-03 21:36:45+00:00,eda4e4bd0545a34089ac8151fa251b4d955e0a35cba5b310311e77326971af30,PoolSwap,-779.9433336,2555142.0,1672781805.0,543.77177634,,,,
2023-01-03 20:36:38+00:00,11bf2f27b96018fbf6e5bea9c85df3f53352ded3b09e4a6f9428b47aa6885a9d,PoolSwap,-929.43247254,2555023.0,1672778198.0,648.66663608,,,,
2023-01-03 19:38:15+00:00,58ab13333de926fb70fb84032e90da63752fe73772044e05e88b127a0a80435c,PoolSwap,-591.45702798,2554880.0,1672774695.0,412.86022127,,,,
2023-01-03 18:36:33+00:00,c35132650181c016679f14decca46bc6e41e488dd8447a9c9434e4bb93ddcd5d,PoolSwap,-688.94994468,2554787.0,1672770993.0,480.94257591,,,,
2023-01-03 17:37:23+00:00,38d6ae74a1077c356ffa21db58d8c2134f648750a2d3c83fea10ec3596ce6575,PoolSwap,-792.94238916,2554681.0,1672767443.0,553.60839864,,,,
2023-01-03 16:39:42+00:00,05ea52b7e1c8797203f5b633feb5ab68160af5b6adafadeb848d5dcff88959bd,PoolSwap,-851.43813918,2554559.0,1672763982.0,594.57781775,,,,
2023-01-03 15:36:39+00:00,7883ab12f3f565a8e3672ed5bc5c5adc0dc846fc533e6c4d8970b1d7fdce3f34,PoolSwap,-688.94994468,2554428.0,1672760199.0,481.17601216,,,,
2023-01-03 14:42:15+00:00,e2f2ec2780a6433581bc4abfca015f86b2dae13ee44e63398604c332e53534a0,PoolSwap,-870.93672252,2554322.0,1672756935.0,608.35867653,,,,
2023-01-03 13:38:38+00:00,6b7b3b1d8d0c8736664f390fa274a49f7e3c8876a80f24c3dbbf84a9ae4b1cb8,PoolSwap,-760.44475026,2554188.0,1672753118.0,529.95223461,,,,
2023-01-03 12:39:34+00:00,0e60c35704453c427c55ad288d258776aa91cb3e6bb720e55d072e40cbe1eaec,PoolSwap,-727.94711136,2554071.0,1672749574.0,507.18721582,,,,
2023-01-03 11:36:35+00:00,02d7a5b19b8012f892fe26e9409ad621787c0fcd7c0db5024a432bdbbf6859c5,PoolSwap,-792.94238916,2553959.0,1672745795.0,552.51917625,,,,
2023-01-03 10:37:00+00:00,15ac9df15ef80dc528b7bcedcd847bce9dcffac0df443f609e9315676222f019,PoolSwap,-961.93011144,2553837.0,1672742220.0,670.39598601,,,,
2023-01-03 09:33:40+00:00,d59b0a2ab97fd1496b6fc192ed262cbe92ed2f0c48ca2823aaffe8d3522ed65b,PoolSwap,-623.95466688,2553690.0,1672738420.0,434.92138814,,,,
2023-01-03 08:37:13+00:00,994f900353b8a86cee7d13bf2f0fc33cd9e2097fb10288460385029d54053197,PoolSwap,-734.44663914,2553593.0,1672735033.0,512.34619698,,,,
2023-01-03 07:38:11+00:00,eba3acb6a47f139b3941b03bf3abb4573cd620ca14265b6e73301d80121ef0d9,PoolSwap,-844.9386114,2553480.0,1672731491.0,589.46957365,,,,
2023-01-03 06:37:34+00:00,e35fde609e62afbcdfb5f98f55e5c7f6e59ebd70fb3003005e522a2ef8fd36cb,PoolSwap,-487.4645835,2553350.0,1672727854.0,340.1057134,,,,
2023-01-03 05:37:06+00:00,7c47d622f24b12844ecde2e1e2a74b86386937d9dbb05142f71250357fdd9230,PoolSwap,-851.43813918,2553275.0,1672724226.0,593.01212789,,,,
2023-01-03 04:38:58+00:00,72e6a24bf73e2056432217ccf11202a9450fef0a0c9605736aa5901559c89d05,PoolSwap,-792.94238916,2553144.0,1672720738.0,552.32243179,,,,
2023-01-03 03:40:08+00:00,01fba30d226fe15f63e9c15c1121c1af716275cb6a6dd74c55e054d66b007a02,PoolSwap,-721.44758358,2553022.0,1672717208.0,502.82508219,,,,
2023-01-03 02:37:25+00:00,fc414870923cfc3222a5e927ffb169c934efb54e5e7a4578e6dbdd1a2b7c9c3d,PoolSwap,-948.93105588,2552911.0,1672713445.0,661.43668985,,,,
2023-01-03 01:36:44+00:00,356ae54d6db4580f9966d800fe4b0b63fd49d2303d437b481c02d610685d96ce,PoolSwap,-896.93483364,2552765.0,1672709804.0,625.26492234,,,,
2023-01-03 00:37:51+00:00,c8091a762cbe02c716be73498f6c3a93aa38e5d0517e03c64cb71dd62a8a5a25,PoolSwap,-896.93483364,2552627.0,1672706271.0,625.44550914,,,,
2023-01-02 23:37:05+00:00,e1725f82833bfead1af085126a32c52504add2fda1fcabc5cfcda258347465ff,PoolSwap,-799.44191694,2552489.0,1672702625.0,557.5113188,,,,
2023-01-02 22:36:12+00:00,688a042e47e3ed5c0070a253d2ccb22e48cd97d4ba67c349afc7b9aa141d6545,PoolSwap,-877.4362503,2552368.0,1672698972.0,611.97821342,,,,
2023-01-02 21:36:49+00:00,469e48b5d5b7a98da820263ab8c33087804a6f171c251c11362a84b1badc7dea,PoolSwap,-662.95183356,2552231.0,1672695409.0,462.43150416,,,,
2023-01-02 20:37:03+00:00,1f509be5657753add71b7595beda3d84df1e5b0111f8c6dd57c59544ea3c1329,PoolSwap,-792.94238916,2552129.0,1672691823.0,553.28856588,,,,
2023-01-02 19:37:45+00:00,23557d11e7b5d046f210aed59ba33a420ae68b933df15513176f8be560f54b2a,PoolSwap,-779.9433336,2552007.0,1672688265.0,544.06430597,,,,
2023-01-02 18:38:23+00:00,df96453498ed362f1df19761064e948d7503b81be24c3f1c47f4243df118843a,PoolSwap,-734.44663914,2551887.0,1672684703.0,512.37304039,,,,
2023-01-02 17:36:38+00:00,b616050c456b70f43acae4c4ec31be38f81045d4417631cb46e7c39d5d19f4e7,PoolSwap,-786.44286138,2551774.0,1672680998.0,548.82152904,,,,
2023-01-02 16:38:14+00:00,fd0734ac9a515f8c2aa40a333d0a7e0895e35e807982c125dee65e0cad3b3908,PoolSwap,-591.45702798,2551653.0,1672677494.0,413.6480118,,,,
2023-01-02 15:40:25+00:00,d53d6fccb5a15ec323c30fe0e59606855430e55891c7f779d82b2abea09327c9,PoolSwap,-734.44663914,2551562.0,1672674025.0,513.78118868,,,,
2023-01-02 14:39:02+00:00,bd44b2866666032581a9427f6a237f88fa5de8472f1048f4de656dcd9444ad0d,PoolSwap,-643.45325022,2551449.0,1672670342.0,450.07984315,,,,
2023-01-02 13:36:39+00:00,45a0db9f03f0cf929163075abdcafef9db63cd6fb353943b47eb18298468204b,PoolSwap,-649.952778,2551351.0,1672666599.0,454.63499128,,,,
2023-01-02 12:37:31+00:00,5102c20f1b34fa0d4fd5988b29d0e6c8a78d4c26e70618fe05214847b8e31f7f,PoolSwap,-740.94616692,2551250.0,1672663051.0,518.32687206,,,,
2023-01-02 11:36:58+00:00,392a945203225702b8d75f1b3f068e5617dfdb63d2e28906009e839ecfdbd952,PoolSwap,-818.94050028,2551136.0,1672659418.0,572.93099011,,,,
2023-01-02 10:36:36+00:00,4559df6c62f1bfdafee99baa25467a212884ae14ec9be8a816b90d25a2b05ce1,PoolSwap,-857.93766696,2551011.0,1672655796.0,600.27328088,,,,
2023-01-02 09:37:13+00:00,d039198e661d108ec77f0a2f62e0c2760f9ca44d266359b07955a23129802599,PoolSwap,-675.95088912,2550878.0,1672652233.0,472.67239546,,,,
2023-01-02 08:37:07+00:00,1a8231725da57591afec13a2bcc75dfe1eb8f2baad12e9d4b4af53323f93ba61,PoolSwap,-857.93766696,2550775.0,1672648627.0,600.19809887,,,,
2023-01-02 07:36:42+00:00,894f7297c21f250cb427cb816f68f726f1a5051fb84a53b7137f0d33dd3dbf50,PoolSwap,-896.93483364,2550642.0,1672645002.0,627.28549576,,,,
2023-01-02 06:39:18+00:00,8c33588dfa2d46dee4345f2fc05a9c8a52a9d0231324f4424d8648267e2ef01a,PoolSwap,-903.43436142,2550505.0,1672641558.0,631.96883699,,,,
2023-01-02 05:36:41+00:00,b35755754fdeb0c909a1bac913879d51850dac9c7ddd520bdc52f92bb9448066,PoolSwap,-916.43341698,2550365.0,1672637801.0,641.13810651,,,,
2023-01-02 04:36:36+00:00,26d70b90467f671e0d3a0efa50df36954147b17188a14e67164a957c8239e728,PoolSwap,-714.9480558,2550224.0,1672634196.0,500.22152984,,,,
2023-01-02 03:43:18+00:00,c6656b4bf618fcf190784060edd3e70426b29da7a74c46b0e11c379a83b4e5ed,PoolSwap,-779.9433336,2550114.0,1672630998.0,545.73528783,,,,
2023-01-02 02:36:33+00:00,e5b59a6644e38b4ac2b9f4b482abc5bee61b8b35a6d9a03c2438f908183141fa,PoolSwap,-760.44475026,2549994.0,1672626993.0,531.90784298,,,,
2023-01-02 01:37:52+00:00,1250d38ad7699ae1296416da33294e3579c0ae83314d3289cce5b1754933bfaa,PoolSwap,-727.94711136,2549877.0,1672623472.0,509.21416052,,,,
2023-01-02 00:39:56+00:00,45ab7e628276c976ee78cfa0372908c5115d194c422522f449bdbd5ec1689c2f,PoolSwap,-857.93766696,2549765.0,1672619996.0,600.22980152,,,,
2023-01-01 23:37:09+00:00,aa931baa83eee695034fc7e0cd9088744e8ca5f2cdc6fe8bd23271789953fcc6,PoolSwap,-792.94238916,2549634.0,1672616229.0,554.82249234,,,,
2023-01-01 22:36:46+00:00,d0ba06fd6c4f5ef29eb6634d6bd7b5819d897fd957f21f3c168a19e042527268,PoolSwap,-734.44663914,2549511.0,1672612606.0,513.94023839,,,,
2023-01-01 21:38:32+00:00,2d94e74eda9fced17766aa8c00f9750640f1aa14d7e97fa14162f221714d203b,PoolSwap,-701.94900024,2549398.0,1672609112.0,491.26392889,,,,
2023-01-01 20:32:12+00:00,44caa28d72c31353da24d499b2bc44a469ae5666e1e0829df797ff74e412c7f0,PoolSwap,-708.44852802,2549291.0,1672605132.0,495.84330117,,,,
2023-01-01 19:37:05+00:00,b50a135607cc6aafb1bcd0dae7ef9299846dde841a81d3ecbeef71c3810caf43,PoolSwap,-721.44758358,2549182.0,1672601825.0,506.01719714,,,,
2023-01-01 18:36:59+00:00,cc8babcfce66ae4b7258ad6d6131d7fc5f42db83acea817d2bde1e4205907c03,PoolSwap,-662.95183356,2549071.0,1672598219.0,465.00451774,,,,
2023-01-01 17:36:38+00:00,a2428cb3acf83e9e952bb42fc6960735158ca028e7b08c8b472250fdf8c07c0f,PoolSwap,-864.43719474,2548968.0,1672594598.0,607.08189092,,,,
2023-01-01 16:37:08+00:00,92663391a1bbac02a1dcf1cbe4e3a7d6db20d1519abfc360d4f3fc05ce37f86f,PoolSwap,-896.93483364,2548835.0,1672591028.0,629.9314638,,,,
2023-01-01 15:38:34+00:00,e78752e5a402e0d0d3ce47b3a6879b2460cc5268e7afef7e71eb0181b2c03f99,PoolSwap,-805.94144472,2548697.0,1672587514.0,566.05090191,,,,
2023-01-01 14:38:17+00:00,335953e7c7afd8ec6ab24b1d08b5314f2b98d9ee37b7673f6363c0007b2451a0,PoolSwap,-753.94522248,2548573.0,1672583897.0,529.59404622,,,,
2023-01-01 13:37:19+00:00,fdd6511d8b607dc724bea9cb6accd417803037dc148a6753e0c333293e3d4a6f,PoolSwap,-747.4456947,2548459.0,1672580239.0,523.16427917,,,,
2023-01-01 12:38:49+00:00,3df5c8eaa8dbf91c9e63ec3914d38a0d453e187235738f77fc8cdbc803f60e23,PoolSwap,-864.43719474,2548342.0,1672576729.0,605.1150649,,,,
2023-01-01 11:36:30+00:00,15107fe704aaf30042ec351610bb662f9b765e049199b9cfa2fbbb783661b523,PoolSwap,-740.94616692,2548209.0,1672572990.0,518.71340862,,,,
2023-01-01 10:37:53+00:00,2c3ea67ba050d5fd76fba942f19713dbe0d2e3c8be72e545148660b66ccfe4d0,PoolSwap,-701.94900024,2548095.0,1672569473.0,491.4670651,,,,
2023-01-01 09:36:35+00:00,f6bf614898fe1bccf7cf0f04d9b3cc32be0bcccea52dda4d5388a8621f679f86,PoolSwap,-883.93577808,2547987.0,1672565795.0,619.00537509,,,,
2023-01-01 08:36:49+00:00,82e291b97a88b4d7fcb1e6d6e676fa1bdbb86b3fe8f3ad386a92f117c116316d,PoolSwap,-838.43908362,2547851.0,1672562209.0,587.11982988,,,,
2023-01-01 07:37:25+00:00,cee146e4dc34641852dadae31186deacc2f15da64f271cbd7da1a30eefa544ad,PoolSwap,-623.95466688,2547724.0,1672558645.0,436.93429385,,,,
2023-01-01 06:37:29+00:00,610ee706187d8a048a34b098a179941d3c97d5f0149e2ada7977ba20534647a6,PoolSwap,-766.94427804,2547626.0,1672555049.0,537.09199534,,,,
2023-01-01 05:36:35+00:00,301ea6346a8bc149d0d7a920e3fd65270b0a8d1fe7303f051631d75ef8d58e61,PoolSwap,-727.94711136,2547508.0,1672551395.0,509.82456292,,,,
2023-01-01 04:39:16+00:00,c25bfddb8d0a1587061f4d622f3188f2e69c5a18ae97ff39a0b9f60ffb00531b,PoolSwap,-708.44852802,2547396.0,1672547956.0,496.17168229,,,,
2023-01-01 03:37:05+00:00,54146da77b121b97d91ff8b0a3e9d9bd7192a31fc79dbe6293caa719cb460d05,PoolSwap,-877.4362503,2547287.0,1672544225.0,614.54076179,,,,
2023-01-01 02:38:02+00:00,9218851723e4bb49a516f9d3cdd447a86425c54df6b19e3a28ba30474e360667,PoolSwap,-727.94711136,2547152.0,1672540682.0,509.88133284,,,,
2023-01-01 01:37:06+00:00,5178e124d9de669f3946d8a409258224580ecd8de18f956419670adf9cf7a844,PoolSwap,-714.9480558,2547040.0,1672537026.0,500.8291517,,,,
2023-01-01 00:37:18+00:00,4087156b032f279839ddfcb28e80f456de7351ea28bd7d84e25a8cb9c7d43446,PoolSwap,-890.43530586,2546931.0,1672533438.0,623.82567613,,,,
2022-12-31 23:38:18+00:00,a40fe938b2eeccfdc471745ae7844b7732baad553ec0a6f09dca87a940feb5c7,PoolSwap,-753.94522248,2546793.0,1672529898.0,528.24497722,,,,
2022-12-31 22:36:42+00:00,3e3401e3abeb2630abdd64df9ac9388adcf7784bcbdce9a8d9fb8ee027829fce,PoolSwap,-786.44286138,2546677.0,1672526202.0,559.68730375,,,,
2022-12-31 21:35:51+00:00,559ce6e27119b4e82ce83b112a8b7bd3e70f8a847f06e0f2dd3ef67bd134897f,PoolSwap,-682.4504169,2546556.0,1672522551.0,485.67378084,,,,
2022-12-31 20:37:29+00:00,3e1cd9cc2d58b4348e05c05a56e59b8a4fbf0ff10f0e3e73aa781effbb5de47f,PoolSwap,-643.45325022,2546451.0,1672519049.0,457.94981287,,,,
2022-12-31 19:36:46+00:00,b2795664a2b2e986156fd53982733e9490f5bb98cdf327bc44b4a4f879eb122b,PoolSwap,-740.94616692,2546352.0,1672515406.0,527.41044049,,,,
2022-12-31 18:37:42+00:00,c0e55f15ccfb68d69788247ca532572fcb76eca5950690754c94c0ffd313e486,PoolSwap,-857.93766696,2546238.0,1672511862.0,610.739808,,,,
2022-12-31 17:37:30+00:00,5960863d70696c39eb03f6964a97bacf75c2fd616b9aaf681efc431dc2c5e5c5,PoolSwap,-870.93672252,2546106.0,1672508250.0,620.29349762,,,,
2022-12-31 16:38:32+00:00,ee94f6e61cf33bde81d0b5bb1cd79fac41944437f81b5704e39474b018200282,PoolSwap,-695.44947246,2545974.0,1672504712.0,495.3808615,,,,
2022-12-31 15:39:40+00:00,da48afe7c850bc4aecde311b307f10c22b3da49a8fb5cc116419b42c18191a61,PoolSwap,-922.93294476,2545865.0,1672501180.0,657.54283245,,,,
2022-12-31 14:36:33+00:00,2101db8119edc5c643ff510b342bac72f836609a8abadc7a3c57c4e78ca9f274,PoolSwap,-857.93766696,2545723.0,1672497393.0,611.30466138,,,,
2022-12-31 13:36:48+00:00,48a97fa9c3f0242ae82d636cdf597f626c5428bc93e7848c78ee09a3652af212,PoolSwap,-747.4456947,2545592.0,1672493808.0,536.78267915,,,,
2022-12-31 12:34:41+00:00,14d70a5084a5b40ae9a46e015e50508aecb13c88efbd65b6907dd3f4e665aa12,PoolSwap,-818.94050028,2545478.0,1672490081.0,588.59576489,,,,
2022-12-31 11:37:49+00:00,48346204271441c307506c72fbf620476282be01ee40b6611a2fc1fbfce134e1,PoolSwap,-779.9433336,2545352.0,1672486669.0,560.64390257,,,,
2022-12-31 10:36:39+00:00,3da99091cb8a553026a1d6d2ed4edc977705257009b26d0a7763cfd1620daecf,PoolSwap,-981.42869478,2545230.0,1672482999.0,705.76708774,,,,
2022-12-31 09:36:48+00:00,ff422a3773976aa436b90a5f4c16439ab3f2db8ed188d8b19367d6f07db16889,PoolSwap,-656.45230578,2545079.0,1672479408.0,471.82766398,,,,
2022-12-31 08:37:24+00:00,3d76bf438329bced5a82c64efc726a06b95a43fb54a69cc56eae3cd014ce7574,PoolSwap,-838.43908362,2544978.0,1672475844.0,602.93043455,,,,
2022-12-31 07:36:44+00:00,879f3d7c10d9d489d3f87b39ea41f728cc3bc6361a7e8afd1f35122c4d343613,PoolSwap,-617.4551391,2544849.0,1672472204.0,444.01398519,,,,
2022-12-31 06:37:09+00:00,996e3b2903ecfa537b62908a1f0ff786be3551096657521346a743a3c09d3161,PoolSwap,-825.44002806,2544754.0,1672468629.0,594.00855944,,,,
2022-12-31 05:37:20+00:00,0b201e4c979fab55686da7baae8617cccde2295f32c8f045646aa39bd769ac35,PoolSwap,-656.45230578,2544627.0,1672465040.0,472.43179664,,,,
2022-12-31 04:37:20+00:00,2a04ce7a50b792f2b9f801ab83163eb9d8a9c32735f8533eb16d250d6ea47ef1,PoolSwap,-831.93955584,2544526.0,1672461440.0,598.76689525,,,,
2022-12-31 03:36:47+00:00,6836bc12a5f1f2c237bdd6957e41f935da2e4389a36918e09259292811f48ac0,PoolSwap,-747.4456947,2544398.0,1672457807.0,537.99693609,,,,
2022-12-31 02:38:49+00:00,db174b95aa95a0bc8cd1ce6e1272ff74bf149470720e437478543c1d9333e4f7,PoolSwap,-649.952778,2544283.0,1672454329.0,467.84908098,,,,
2022-12-31 01:37:16+00:00,f2e87f8799a2596348817eb83f5cb1891b8a189d4bc665fd4a8e228c2d90f56a,PoolSwap,-799.44191694,2544184.0,1672450636.0,575.49306411,,,,
2022-12-31 00:37:18+00:00,8b27a7c56aa2d53dd3b14120d342f80f9a6dd4db20f99061c717c970a9888968,PoolSwap,-831.93955584,2544060.0,1672447038.0,598.94410601,,,,
2022-12-30 23:38:05+00:00,f0cdb9f8239ac0f968f544261b36504fac0bce871783e9b902526e5f9b236d86,PoolSwap,-721.44758358,2543932.0,1672443485.0,519.43461912,,,,
2022-12-30 22:37:22+00:00,c5b9ffca432a43b4e76905c3ca821aa19a7bb8ea68645e7207ff1ca4d30e7668,PoolSwap,-773.44380582,2543825.0,1672439842.0,557.0558844,,,,
2022-12-30 21:36:49+00:00,360d98d64bc7545965265f426ec824cd156ddcff49a86229d88dd046605e713f,PoolSwap,-981.42869478,2543702.0,1672436209.0,707.03964823,,,,
2022-12-30 20:37:22+00:00,b15052796d01ed8811e0996e25cc3f0518f6af9aea8979dca988f0f3f9f0ab7f,PoolSwap,-779.9433336,2543551.0,1672432642.0,562.02780823,,,,
2022-12-30 19:37:30+00:00,364e760f9f780daa0c0131b3389b76d4a0a856d94daf5aac1699e2e015014f8d,PoolSwap,-779.9433336,2543431.0,1672429050.0,562.41361736,,,,
2022-12-30 18:37:28+00:00,9e49a3c0f8777a35b8fd81a07b85cada7546866d7b7825477000eae1c11faac0,PoolSwap,-695.44947246,2543311.0,1672425448.0,501.7452343,,,,
2022-12-30 17:37:43+00:00,c7eea2dcd51438dab31bd0b4538454108937cf2060e8b1a7230843585718d43a,PoolSwap,-831.93955584,2543204.0,1672421863.0,600.26003084,,,,
2022-12-30 16:36:57+00:00,815a6bf8f6010ad0b7c02a175069e8f6bc0459765fc35f198ff8a7401df997ad,PoolSwap,-831.93955584,2543076.0,1672418217.0,600.3102786,,,,
2022-12-30 15:37:47+00:00,64f995e31e13db2141b037f09c7a24c3433c64b3611756fab3878e5a52be6d5e,PoolSwap,-786.44286138,2542948.0,1672414667.0,567.51280517,,,,
2022-12-30 14:35:30+00:00,5b8e1bdba4ef425d856c8a915892c2431eb9f25648e58a60e680d91feb8ad7d1,PoolSwap,-701.94900024,2542828.0,1672410930.0,506.77791177,,,,
