address,balance,mnAddressAPI,timelock,mnAddressCakeAPI
8defichainBurnAddressXXXXXXXdRQkSm,156001781.174008,False,,False
dZcHjYhKtEM88TtZLjp314H2xZjkztXtRc,23204301.309926,False,,False
dXHVx3w3rMLiw38iJ57VmS8kL4KSVa71yG,8000000.0,False,,False
dF3GuAWUE3jy59Ncw9i9Hr54bHRZMPu2bf,4129068.8687259,False,,False
dJphUVwiTq7bVtcCB2CNBSXm8h7XuTUpRb,2807559.2125123,False,,False
dRdfdw59dUeMTCmdT5MbSAounrCvT5fxH3,2454238.76503449,False,,False
dHkK2CsCcUghjrxqHd1D2uK1GsvF41MKkf,1099999.99999613,False,,False
dJNc1sB6Lhtrm9zM1hxx3vU39n413CAY62,1099999.99999613,False,,False
daP9SSPGNu1pH9zLNSthAPe8gspg1cRNxD,1099999.99999613,False,,False
dDwCw8YEx1RAqTof7ZWEB1CPvuG8YvSHgb,1099999.99999613,False,,False
8RPZm7SVUNhGN1RgGY3R92rvRkZBwETrCX,1000000.0,True,,False
8PuErAcazqccCVzRcc8vJ3wFaZGm4vFbLe,1000000.0,True,,False
8KRsoeCRKHUFFmAGGJbRBAgraXiUPUVuXn,1000000.0,True,,False
df1qgwqfl5mtjx07t7xyu4v6yragng5gdr8gc6mrk8,982280.49953049,False,,False
dZFYejknFdHMHNfHMNQAtwihzvq7DkzV49,800000.00001,False,,False
dHxnJ5rikrzFSLe7UA72B6k7tP2H2mUdiX,761693.39211994,False,,False
dTh3xC1a1NLTw93sgztGCVKtA56qHgPCUt,545000.0,False,,False
dZJBMgxB1bUnuMEpC19d58AxADkRyYJGtU,426487.64022539,False,,False
df1q8r0jcc6zkxc449qajcclex99pmeddflwve7hw5,324511.25859514,False,,False
df1qyterunymayfcmhm7s8mt7vyrxt805vf99sknld,294399.29090437,False,,False
dUK6bDSfKY3N5J5EqmCMa6H5zFZ6DE9JWj,227039.75261083,False,,False
df1qjmt66ngfltqruhtqry2vp4ph6uk97x9awgngs8,214657.47780041,False,,False
dPTgdFdZnmgaHvZgADb9mj4V8wuwrgVFWM,211421.20002115,False,,False
df1qpx7fepd6873wkfdzyc7kt083nyvscyx4xlw34f,199447.79874208,False,,False
8cMWpSWEsiF8YfQ9KnTTHGCU6DT9U8qApm,198200.15313742,False,,False
dLVjfn9mCuEXVQ6yBXrVhsNfN72DahjuqN,190587.38934253,False,,False
df1qdkxaqe4w4q54e79qv9fx6z972ps0jlz2ph4fth,159896.99997433,False,,False
df1qr9ksp8hd4m6j585hzhfy9apr0fug79js0hf9vs,124714.92544262,False,,False
df1qq3xnr6vwmsucw865y49fh09s8dg03xaty584u8,108178.52204591,False,,False
df1qkyug0lkxx5nlmsdvmut9vzr0z904ylz0w3556n,106081.99991,False,,False
