address,balance,mnAddressAPI,timelock,mnAddressCakeAPI
dZcHjYhKtEM88TtZLjp314H2xZjkztXtRc,26438774.4529827,False,,False
dXHVx3w3rMLiw38iJ57VmS8kL4KSVa71yG,25000000.0,False,,False
dRPtJCcMqjTcf1nQ1opoHZWnQ9bqW5peqN,9499999.99999832,False,,False
df1qen2yeezhpr0hc6n6nee5ylm97udmhzyufu0rkv,6289321.76092023,False,,False
dRdfdw59dUeMTCmdT5MbSAounrCvT5fxH3,5564189.04642263,False,,False
dF3GuAWUE3jy59Ncw9i9Hr54bHRZMPu2bf,5515485.63695286,False,,False
dM55i8P58Ex9a7Hr919UaYh7U8zqmXr3dT,4499999.99999832,False,,False
dUo6Kc6SXTtDZKkd1M7AABsTjwD9G5pYeq,2970448.575352,False,,False
8RPZm7SVUNhGN1RgGY3R92rvRkZBwETrCX,1000000.0,True,,False
8KRsoeCRKHUFFmAGGJbRBAgraXiUPUVuXn,1000000.0,True,,False
8PuErAcazqccCVzRcc8vJ3wFaZGm4vFbLe,1000000.0,True,,False
df1qgwqfl5mtjx07t7xyu4v6yragng5gdr8gc6mrk8,982280.49953049,False,,False
dZFYejknFdHMHNfHMNQAtwihzvq7DkzV49,800000.00001,False,,False
dQUgz1RaGA58qHTSi2EQmueGU9YhNcFiX7,790100.53735952,False,,False
dFNYfDvVSHGTWRkoTMJyq9WdTbbmqAst5p,699999.99999256,False,,False
df1qjcx2mmk3vl6awwq9stj5qn9uevmfjlhkq0n47y,485605.14705713,False,,False
dUFyLCK6dUwmNJMCpM22dWFLKbj1HCKAn7,467776.69814078,False,,False
df1q9pvu207lqax0t2ydpqk33d3xae9tys94rz6u23,408356.51780382,False,,False
dHTvfUVt8ASBgEWdo3C6vzFLi7N9qp46uA,391346.27052,False,,False
df1q9msjfa69jzunqs36wqagla5d68j8vt03wrd8n3,341987.64248468,False,,False
df1q8r0jcc6zkxc449qajcclex99pmeddflwve7hw5,324511.25859514,False,,False
df1qyterunymayfcmhm7s8mt7vyrxt805vf99sknld,294399.29090437,False,,False
dHxnJ5rikrzFSLe7UA72B6k7tP2H2mUdiX,264759.92836704,False,,False
df1q376ej8a8feqdgpz3m73p8gxf8zwv6w5w5tchz3,240199.86631748,False,,False
