address,balance,mnAddressAPI,timelock,mnAddressCakeAPI
8defichainBurnAddressXXXXXXXdRQkSm,156001261.273845,False,,False
dZcHjYhKtEM88TtZLjp314H2xZjkztXtRc,18926185.84581021,False,,False
dVbEYT4yBaDFHhkHdxuN2qQNbqXRg345za,3120091.11351,False,,False
dTDYArGnSSuAEgQtCJxUqFP6x36uDgc1Tu,983473.43681289,False,,False
dZFYejknFdHMHNfHMNQAtwihzvq7DkzV49,800000.00001,False,,False
daB4AgcX2sEAkqgkhHdRwAUuFTedBNcmgt,685326.05430741,False,,False
8RPZm7SVUNhGN1RgGY3R92rvRkZBwETrCX,594811.03455387,True,,False
8KRsoeCRKHUFFmAGGJbRBAgraXiUPUVuXn,594615.92450195,True,,False
dHxnJ5rikrzFSLe7UA72B6k7tP2H2mUdiX,478443.58634801,False,,False
dW7DaTE8t3ZSQb9y3w8FqxH4fvPknVgXMZ,473516.64915295,False,,False
dXYsi8HHTxTizFQKyNJJL6bpJqAVCEJNQA,325699.17952165,False,,False
8QXHag6KxD3iE6Kj48vuzqq4LjkFGsGixw,321665.29639566,True,,False
db8jxAdUBYhCNpwzEEk74oPvQzVWizMaWg,295882.04747879,False,,False
8METY7mw6w8YqFwmQyWLDdoDKB9Ti3eahV,283656.81192954,False,,False
dTb8BT1xAWgNHNAxmDap1azxYY3RoszPuj,215551.0,False,,False
dGzZM6ivhc3Rqzk8FmTSf6DvUcZrVjbBTc,109374.66250603,False,,False
dPR2my7pzwViMYo4hdXQ9hWQH3bBbqDyBC,106646.46127804,False,,False
8Tu1o16szqWxVj2wz8BeBrjKipb3xN2iH9,101709.06287274,True,,False
dR9uUR7vTNF31PRw1EhDbLv9heATZAmfjm,99047.4888225,False,,False
dS8AhCvLC9ENTu3kQ4M5GvdZy9exhYRp3o,91011.98386378,False,,False
dFddn7rB2ddYZUK3dUoRoq1HVUTiVyZdWc,89285.05797391,False,,False
dLGDQuP2Jc6B7Gkh9zPPFFFVgrSJ4dYKdJ,74764.59180366,False,,False
dVT6um2GS6Ej43fr2arbuPZjhisr9jQiZg,52418.60170664,False,,False
8Proq458GqiGXgpchDUCsnzwvEZUkcvYe6,41114.77849332,True,10 years,False
dNfb6ToPJcXYFcF9TLWvy7LqAZ5DpukCcA,40948.7561656,False,,False
daVmBvsJMoZvZe9JkKXPQHNLvZVxxsrqvm,34847.88661292,False,,False
8bPQdtuwZ7JAswvVdeFg2Nq96XaLAPXxFS,34379.99983957,False,,False
8SYMR5DF2nyRy9PwhcdmHcmvP3gh6swopD,33251.10331544,False,,False
8GZvfoSDk1hW2BQKziUqzghEErKciuxVb3,32940.00367029,False,,False
8ThhzS3R94B866Qz2g9bGWWWQc3sVMKzyM,32759.99983647,False,,False
8FqapPqJPtfu5x8Q8z5r5qHNoemsQJoCat,31319.99983647,False,,False
8Qqobg9LcFmqjV4iYAcvB2VbKnUGR6YKsM,31319.99983647,False,,False
8P2PVK7X7gW92f81xkKmqdrh8M5SWNdcmx,30779.99984079,False,,False
8NfpDRogMAB3gZdPgucHNDg8ZCr5hoBmN8,30600.00076629,False,,False
8TS5zi3c9UGtKR45hDfHR15kkcpoctGw6L,30239.99993411,False,,False
8aHx6hKWzsBDhzWhJXoH5MT9bXBonk8XAi,30060.00105461,False,,False
dJo36jr3MuTrPhMe7NDxowm1uVSwM5H144,30000.0,False,,False
8YJooCF2HUJek69RR76TYdoYcLsP1993nU,29879.99988529,False,,False
8XADV3upkWt4jGs1oz8cTBqXskvy3D5nGg,29699.99988529,False,,False
8XXrVgJFY8199ekPnJWDjdpRTzG5D5rf85,29340.0000131,False,,False
8YUCDthLYBco5sLpLCsQanMLU4e7WH7Hid,29339.99983906,False,,False
8PNruTxeVCQVKVVAEn2DjpAPY72ZHQpLjA,29160.00472974,False,,False
8HneKgGDnvrYRBkyRA4uTmyEAR9DXWNJHJ,29160.00159846,False,,False
dP7hZA2e9xsKLU2WyjoYXT4H9LfbZetxgc,28897.5518,False,,False
8JR5UNHz8FJQxAr6qJcGjqJtQVjKJPA8s3,28659.40024869,True,,True
8FmgYi35vLR2rkGqwbTNR3YcEExhKh7tSF,28509.35616242,True,,True
8dMZoroN22K4UKDXBFUFMDhWpf59ev2Jds,28457.59534439,True,,True
8UzEFxqm2zxqLDZHCREVsmS5FuF6gNj6Bb,28385.44256547,True,,True
8YbjUetYcEtjWVD2HJSDC5VWagrWqRHBK1,28377.1866767,True,,True
8SM1HjLYaL7Y3oETE4mwCsbWTta6wvsSNj,28314.83782554,True,,True
8WVM2Noux91Mt8bcKXc6X5GCe9DZxisEyF,28289.50896344,True,,True
8MfdwLvpBmcxupSoBRqbcff8ExZztogwG8,28272.49225879,True,,True
8FdZ1uSP8tb6NR9SuzsvfDTM1LVpM3dynk,28272.25158597,True,,True
8WFeZ3AfSDymxTxiFYa19Y26HeTcASD6mF,28267.51272467,True,,True
8Wzx8VrL21Z8d8dkcha37pr5TybSuBGCdG,28241.67538629,True,,True
8GgHyyFYGxBTsaCHyfUvjrY4QSB4jS2jo9,28239.57615985,True,,True
8Rp4G1p1PT5HtuYfMyN5w4iMjTHAWUKNxM,28195.63659449,True,,True
8H9JhA5vghRVUBt77MfBHcsFnNE4dNQULy,28180.51790612,True,,True
8PKsgyRJ4pWYcGZ2E3GKMUWEMzzsfE82b8,28154.35500674,True,,True
8VPrRWwkCJKNPZhw8CgERej3mbEgA4U4BV,28147.73601602,True,,True
8JXytMu8EzouNfUaxmrSgRNR5Qx2to271s,28143.88288793,True,,True
8Sv8RVYzLWfT4AQddKsThwH3BRDFrqWpLV,28137.2382315,True,,True
8KCuMzV6QadLNfHdTpjsXofarxWwRT6iEW,28128.72357831,True,,True
8KALau4Z9apJK4wRPKqxKSizwp5FEMABuS,28126.86242204,True,,True
8e4qXxmhVSRZdqcRzFP4Si53LhC6NDaUgM,28123.79976308,True,,True
8Q18wiyyVPHGJddVHSzGqCSgNtfd5ib4Mp,28120.19770362,True,,True
8SrYfSusPGzbmVH4tfsecFFaU59WDh3J1u,28120.07895315,True,,True
8H1Wz3oRJ8LJvv91835NK2A8FRiTnfwFt5,28119.95467559,True,,True
8J9uQs4hh1EpnF8gQae9FQaWwTsRgkgSzD,28119.73637546,True,,True
8YxhSY6kkBeCFVNh6rdv2UhHNhASFkcus9,28117.85085219,True,,True
8e1EJK9dXhZtLvWrkdLAe531ywuxgX7eEB,28106.66392809,True,,True
8TAmbedmVkAmB7vMWZERDZhgRomtwJquxc,28102.32013978,True,,True
8ZpW7wfpaPRjcJxBGxCPsmCLNQ7QsnDTE5,28090.94999372,True,,False
8TmD2dxrKJUAJB2F4BKy78N9pvjn6GfF9N,28085.4742456,True,,True
8NzcJXvs6MSyXE9E5nN4V6pa3pgR16SAwH,28066.04913111,True,,True
8Frmu8pLFherAhPgFbpxze1Bgiok1dJwR8,28030.36522645,True,,True
8QupBjGKw69RTUCvXmjsSfUbsJHoRctqC4,28025.79850341,True,,True
8TZkvfzssMJh5LQFqeAdnveS6aZ92RRLJ3,28024.07555005,True,,True
8VfBFQgzezg6GjuqMgjm7GQHwnafqHi1TP,28012.99872175,True,,True
8Qcpm3NwpwSBnyD8xzKwppe4upZ4RFYpQo,28010.78726359,True,,True
8NNMFf5xY2qsLjcGyhnGUXAsWYx3JQuDNy,28008.8306343,True,,True
8KwpBtiTTxhgQQAWUFX3XyNdncLWT5VWqR,28008.75285296,True,,True
8b4XiesJzGJj4M5eZsx42ZpyVV2kWPKZij,28008.6350906,True,,True
8GwzbF9KqPxEEBGPKeJYULJi9au99z3bid,28008.28459835,True,,True
8c1R56q6VTSQ5qnB2QWrii5S9cEq3udHkM,28006.64106986,True,,True
8WQi75SD9xR3xtsoETnXRvM3PL9hsmxSHx,28004.99071514,True,,True
8cQFXX6jTJAQdSB1zLCmJ11hFZ5eqUDYJQ,28002.01015893,True,,True
8arWsFP1yEk8PHTMx9kp9CK1BV9RRW8DSH,28001.86601194,True,,True
dUEfPLJWoHwoJztfFwcFoZLBBzKVPeEpuk,28000.00001,False,,False
8Xoypn2whNw6ATknayiHXyTurRMkR9AF58,27998.05710693,True,,True
8Vbcbct8WP3ZHXbXdyUH1ZYxwYtzEYht4k,27995.94060415,True,,True
8XTNiLhxmZKM9cubwprCtvFBq68hKsjJuk,27988.71670043,True,,True
8Gi6CeYHWrhdpZm4wTGXsAeG4gmGrv1Yfo,27980.54055201,True,,True
8XV8CBzmw1qAZDvhz1ayF6ZYqh4n266nmD,27978.44533349,True,,True
8UcfCN7k65wECjDeAZb1aVzKVszrh5c5Q8,27974.47747114,True,,True
8TqoNqksKuUY641vMMhf42tSSSdTKx8R4q,27974.05193665,True,,True
8TmWwUooCSj6qK5C6tzAK8fX4Fq87JKTee,27973.47034931,True,,True
8Hddk2RGzVy8ERqBSYvebLsu26p2Rdgwc5,27963.62432059,True,,True
8avEFpSjku2isihc8hVvouLTNTHX2V1U3u,27963.06989906,True,,True
8ctQ5UzsiaDRDsWSqLTye8BuLK14ZFHvrM,27945.84491159,True,,True
8UCE28nHjebs8VsBAqWkenqBCRw3iN1zbU,27910.30374777,True,,True
8XUbT2uHx5ebKtcXzAk5w7AsED5ZDr3rKm,27908.24360358,True,,True
8TWJPzx76cei8WY6sENa8boC5ZhgU5hzvX,27906.3517748,True,,True
8dVZiCWkbZF5vmAgZ3sBZzr1x64seYj72V,27904.00043434,True,,True
8Wd4qsPMGGrJmnve5neP7rR3fuKmnRU79H,27899.83001654,True,,True
8PKN8HB9mzkF5b62dGntS3a33wCewJTuUd,27895.23460022,True,,True
8L2o43vCRECYnMpxHoj9URxbM3htvUW7nB,27886.78330074,True,,True
8Qai5wAi84ipr6xdkkm2WW4fC2uRJXB5XK,27885.11085912,True,,True
8H1ULdCAEdpEAX6a7vG9tHceWRBWjWWFWb,27884.59623488,True,,True
8aokjoVDkEscbsP3FBDNAhwZWQ5qxwo3AA,27882.65012896,True,,True
8T7VCXxiwEnQGwPFcSbLcuMiDErqPXdP1A,27880.45419736,True,,True
8SCDd5joma1VKBFgy4oCz2gGW2bSRUfEBj,27877.69099385,True,,True
8LTofKossAHtJWaTf1bkmnGAHPnM7ZHBex,27875.473238,True,,True
8UuLCpxeQRJP1YerZMQB12uT6eY1GHg3Lx,27869.46668127,True,,True
8SFNfrKG7jsy3Unjg6mSX9UweabUzufVxD,27869.36494097,True,,True
8HihZ1JDf3Hyc4KTRtFmwy9D8MmMB6FqQG,27863.40143754,True,,True
8LxzomdT3CsJt5Cpxc9eC8yhe2JCtk23Ax,27861.24221188,True,,True
8T5hrFKJKUSQVhBnXZAmLaczVoBba65AxE,27861.10086134,True,,True
8GAJ1Jg4v8EpuLLWhbcvQgVEXEC2hv9Vw7,27861.05607714,True,,True
8dXgX2qd82eyF4qRUhanypMTrcvVf86rVN,27857.79278156,True,,True
8V93ZwiuJYXp6TpG3gVsgVFZoZQwvyFXhN,27854.66090013,True,,True
8bEsSfQtaNCfc8UCDQV6HfPuiB2LtcRnpR,27854.65237834,True,,True
8b9vKnEYBcoPWAMvuSwKyqbw6dmdVsQHNF,27853.95337708,True,,True
8cgNyRhxDUin3D9pJ8BNpWoLxy7tBfMxvK,27852.2858924,True,,True
8KQuYDvKxbGX5kfzpfYXtppfpTG13NQhHo,27851.89947429,True,,True
8HLpXY9tWZrzddxMR7juuaVbMiWH4tkT5E,27843.48166255,True,,True
8eFzM1xfQpwjphuxGZFR8JAUf29or5aYJU,27841.30827454,True,,True
8ScCVF4RQJMecewmfa2Vf2m4JLZrrTrYdu,27838.96956448,True,,True
8Gp6jDLdLqeMx3WdQbbDXdCtWPu2rFAz3N,27838.91963064,True,,True
8Rt82McHX7Q1hP52bVjSPsFgaTU2BrPHEp,27834.89354655,True,,True
8NNXwPLV6JXZS94pB9jiHDv8kYrdHBmHKe,27834.79288609,True,,True
8YPsH6z292nLHMssQMsGzm2QyhGeAYgJsa,27830.33487487,True,,True
8Vb8nBuXq9MMvguDuxcbQqFfHbt63D5eiC,27830.12416786,True,,True
8dQecWZJ7L6T7Q8xsEvqVBeNssDi822pKc,27827.95648438,True,,True
8PytoGKRs7DFKBCG6ZMXPF1wLTe3Y16Dow,27824.52260849,True,,True
dSpjpFQzpfY7RRLXca59X7CX2AbD2qufuc,27814.36519351,False,,False
